timestamp,x,y,channel,x_idx,y_idx,ch_idx,override_channel
2026-01-06T17:02:48.239,1.17599e-10,2.9679800000000003e-10,-0.999811,1,2,0,
2026-01-06T17:02:48.255,3.3599844e-11,3.30398e-10,-0.9978349999999999,1,2,0,
2026-01-06T17:02:48.255,3.3599872e-11,3.41598e-10,-0.9958589999999999,1,2,0,
2026-01-06T17:02:48.271,2.7999880000000002e-11,3.35998e-10,-0.993883,1,2,0,
2026-01-06T17:02:48.271,3.9199836e-11,3.4719800000000003e-10,-0.991907,1,2,0,
2026-01-06T17:02:48.387,3.3599872e-11,3.41598e-10,-0.989931,1,2,0,
2026-01-06T17:02:48.393,3.9199836e-11,3.4719800000000003e-10,-0.9879549999999999,1,2,0,
2026-01-06T17:02:48.401,3.3599872e-11,3.41598e-10,-0.9859789999999999,1,2,0,
2026-01-06T17:02:48.408,3.3599844e-11,3.35998e-10,-0.984003,1,2,0,
2026-01-06T17:02:48.415,3.3599872e-11,3.41598e-10,-0.982027,1,2,0,
2026-01-06T17:02:48.421,3.3599872e-11,3.41598e-10,-0.9800519999999999,1,2,0,
2026-01-06T17:02:48.428,3.3599872e-11,3.41598e-10,-0.978076,1,2,0,
2026-01-06T17:02:48.490,3.3599872e-11,3.41598e-10,-0.9761,1,2,0,
2026-01-06T17:02:48.490,3.9199836e-11,3.4719800000000003e-10,-0.974124,1,2,0,
2026-01-06T17:02:48.490,3.3599872e-11,3.41598e-10,-0.9721479999999999,1,2,0,
2026-01-06T17:02:48.506,5.0399796000000007e-11,3.5279800000000005e-10,-0.9701719999999999,1,2,0,
2026-01-06T17:02:48.506,4.4799804000000006e-11,3.4719800000000003e-10,-0.968196,1,2,0,
2026-01-06T17:02:48.526,3.9199836e-11,3.41598e-10,-0.96622,1,2,0,
2026-01-06T17:02:48.598,3.3599872e-11,3.41598e-10,-0.964244,1,2,0,
2026-01-06T17:02:48.614,4.4799804000000006e-11,3.4719800000000003e-10,-0.9622679999999999,1,2,0,
2026-01-06T17:02:48.614,4.4799804000000006e-11,3.4719800000000003e-10,-0.9602919999999999,1,2,0,
2026-01-06T17:02:48.629,3.9199836e-11,3.41598e-10,-0.958317,1,2,0,
2026-01-06T17:02:48.645,4.4799804000000006e-11,3.4719800000000003e-10,-0.956341,1,2,0,
2026-01-06T17:02:48.661,3.9199836e-11,3.41598e-10,-0.9543649999999999,1,2,0,
2026-01-06T17:02:48.661,5.0399796000000007e-11,3.5279800000000005e-10,-0.9523889999999999,1,2,0,
2026-01-06T17:02:48.738,4.4799804000000006e-11,3.4719800000000003e-10,-0.950413,1,2,0,
2026-01-06T17:02:48.745,3.9199836e-11,3.41598e-10,-0.948437,1,2,0,
2026-01-06T17:02:48.752,5.0399796000000007e-11,3.5279800000000005e-10,-0.946461,1,2,0,
2026-01-06T17:02:48.755,4.4799804000000006e-11,3.4719800000000003e-10,-0.9444849999999999,1,2,0,
2026-01-06T17:02:48.755,5.0399796000000007e-11,3.5279800000000005e-10,-0.9425089999999999,1,2,0,
2026-01-06T17:02:48.771,4.4799804000000006e-11,3.4719800000000003e-10,-0.940533,1,2,0,
2026-01-06T17:02:48.771,5.5999760000000004e-11,3.5279800000000005e-10,-0.938557,1,2,0,
2026-01-06T17:02:48.833,5.0399796000000007e-11,3.5279800000000005e-10,-0.9365819999999999,1,2,0,
2026-01-06T17:02:48.854,5.5999760000000004e-11,3.58398e-10,-0.9346059999999999,1,2,0,
2026-01-06T17:02:48.862,5.0399796000000007e-11,3.5279800000000005e-10,-0.93263,1,2,0,
2026-01-06T17:02:48.868,6.159972400000001e-11,3.63998e-10,-0.930654,1,2,0,
2026-01-06T17:02:48.875,5.0399796000000007e-11,3.5279800000000005e-10,-0.928678,1,2,0,
2026-01-06T17:02:48.881,5.0399796000000007e-11,3.5279800000000005e-10,-0.9267019999999999,1,2,0,
2026-01-06T17:02:48.962,6.159972400000001e-11,3.58398e-10,-0.9247259999999999,1,2,0,
2026-01-06T17:02:48.970,5.0399796000000007e-11,3.5279800000000005e-10,-0.92275,1,2,0,
2026-01-06T17:02:48.975,5.5999760000000004e-11,3.58398e-10,-0.920774,1,2,0,
2026-01-06T17:02:48.975,5.0399796000000007e-11,3.5279800000000005e-10,-0.918798,1,2,0,
2026-01-06T17:02:48.975,6.159972400000001e-11,3.63998e-10,-0.9168219999999999,1,2,0,
2026-01-06T17:02:48.991,6.159972400000001e-11,3.58398e-10,-0.9148459999999999,1,2,0,
2026-01-06T17:02:48.991,6.159972400000001e-11,3.58398e-10,-0.912871,1,2,0,
2026-01-06T17:02:49.060,5.5999760000000004e-11,3.5279800000000005e-10,-0.910895,1,2,0,
2026-01-06T17:02:49.076,5.5999760000000004e-11,3.5279800000000005e-10,-0.9089189999999999,1,2,0,
2026-01-06T17:02:49.076,6.7199688e-11,3.63998e-10,-0.9069429999999999,1,2,0,
2026-01-06T17:02:49.092,5.5999760000000004e-11,3.5279800000000005e-10,-0.904967,1,2,0,
2026-01-06T17:02:49.107,6.159972400000001e-11,3.58398e-10,-0.902991,1,2,0,
2026-01-06T17:02:49.107,5.5999760000000004e-11,3.5279800000000005e-10,-0.901015,1,2,0,
2026-01-06T17:02:49.123,6.7199688e-11,3.63998e-10,-0.8990389999999999,1,2,0,
2026-01-06T17:02:49.123,6.159972400000001e-11,3.58398e-10,-0.8970629999999999,1,2,0,
2026-01-06T17:02:49.123,7.279968e-11,3.63998e-10,-0.895087,1,2,0,
2026-01-06T17:02:49.139,6.159972400000001e-11,3.58398e-10,-0.893111,1,2,0,
2026-01-06T17:02:49.139,6.159972400000001e-11,3.58398e-10,-0.8911359999999999,1,2,0,
2026-01-06T17:02:49.154,6.7199688e-11,3.63998e-10,-0.88916,1,2,0,
2026-01-06T17:02:49.154,6.159972400000001e-11,3.58398e-10,-0.887184,1,2,0,
2026-01-06T17:02:49.224,6.7199688e-11,3.63998e-10,-0.885208,1,2,0,
2026-01-06T17:02:49.224,6.719972e-11,3.58398e-10,-0.8832319999999999,1,2,0,
2026-01-06T17:02:49.239,7.279968e-11,3.63998e-10,-0.8812559999999999,1,2,0,
2026-01-06T17:02:49.239,7.279968e-11,3.63998e-10,-0.87928,1,2,0,
2026-01-06T17:02:49.239,7.8399672e-11,3.6959800000000003e-10,-0.877304,1,2,0,
2026-01-06T17:02:49.255,6.7199688e-11,3.63998e-10,-0.875328,1,2,0,
2026-01-06T17:02:49.364,7.279968e-11,3.6959800000000003e-10,-0.8733519999999999,1,2,0,
2026-01-06T17:02:49.364,6.7199688e-11,3.63998e-10,-0.8713759999999999,1,2,0,
2026-01-06T17:02:49.380,6.719972e-11,3.58398e-10,-0.869401,1,2,0,
2026-01-06T17:02:49.380,7.8399672e-11,3.6959800000000003e-10,-0.867425,1,2,0,
2026-01-06T17:02:49.380,6.719972e-11,3.58398e-10,-0.8654489999999999,1,2,0,
2026-01-06T17:02:49.400,7.8399672e-11,3.6959800000000003e-10,-0.8634729999999999,1,2,0,
2026-01-06T17:02:49.489,7.279968e-11,3.63998e-10,-0.861497,1,2,0,
2026-01-06T17:02:49.506,7.8399672e-11,3.6959800000000003e-10,-0.859521,1,2,0,
2026-01-06T17:02:49.522,7.279968e-11,3.63998e-10,-0.857545,1,2,0,
2026-01-06T17:02:49.522,7.839964800000001e-11,3.7519800000000004e-10,-0.8555689999999999,1,2,0,
2026-01-06T17:02:49.522,7.279968e-11,3.63998e-10,-0.8535929999999999,1,2,0,
2026-01-06T17:02:49.537,7.279968e-11,3.63998e-10,-0.851617,1,2,0,
2026-01-06T17:02:49.537,7.8399672e-11,3.6959800000000003e-10,-0.849641,1,2,0,
2026-01-06T17:02:49.553,7.279968e-11,3.63998e-10,-0.8476659999999999,1,2,0,
2026-01-06T17:02:49.553,7.8399672e-11,3.6959800000000003e-10,-0.8456899999999999,1,2,0,
2026-01-06T17:02:49.568,6.7199688e-11,3.63998e-10,-0.843714,1,2,0,
2026-01-06T17:02:49.568,7.8399672e-11,3.6959800000000003e-10,-0.841738,1,2,0,
2026-01-06T17:02:49.584,7.279968e-11,3.63998e-10,-0.839762,1,2,0,
2026-01-06T17:02:49.584,7.8399672e-11,3.6959800000000003e-10,-0.8377859999999999,1,2,0,
2026-01-06T17:02:49.646,7.279968e-11,3.6959800000000003e-10,-0.8358099999999999,1,2,0,
2026-01-06T17:02:49.662,7.279968e-11,3.63998e-10,-0.833834,1,2,0,
2026-01-06T17:02:49.662,7.279968e-11,3.6959800000000003e-10,-0.831858,1,2,0,
2026-01-06T17:02:49.677,7.279968e-11,3.63998e-10,-0.829882,1,2,0,
2026-01-06T17:02:49.677,7.8399672e-11,3.6959800000000003e-10,-0.8279059999999999,1,2,0,
2026-01-06T17:02:49.677,7.8399672e-11,3.6959800000000003e-10,-0.8259299999999999,1,2,0,
2026-01-06T17:02:49.693,7.8399672e-11,3.6959800000000003e-10,-0.823955,1,2,0,
2026-01-06T17:02:49.772,7.8399672e-11,3.6959800000000003e-10,-0.821979,1,2,0,
