Potential (V),Current (uA)
-0.199853,-0.013999938000000002
-0.179975,0.0
-0.160097,0.0
-0.14021899999999998,0.006999969000000001
-0.12034099999999999,0.013999938000000002
-0.100463,0.013999938000000002
-0.08058607200000001,0.027999876000000003
-0.06070818,0.034999844
-0.040830280000000004,0.04199981600000001
-0.020952382000000002,0.05424976
-0.001074481,0.066499704
0.018803418000000002,0.08399963200000002
0.038681316,0.100624
0.058559216000000004,0.123374
0.07843712,0.14787399999999998
0.098315016,0.177624
0.11819199999999999,0.211749
0.13807,0.248936
0.157948,0.291373
0.17782599999999998,0.337748
0.197704,0.387623
0.217582,0.440123
0.23745999999999998,0.49524699999999994
0.257338,0.553435
0.27721599999999996,0.611184
0.29709399999999997,0.671121
0.316971,0.731934
0.336849,0.792746
0.35672699999999996,0.854433
0.37660499999999997,0.9148080000000001
0.396483,0.9729949999999999
0.416361,1.015432
0.436239,1.04912
0.456117,1.08062
0.475995,1.1143070000000002
0.495872,1.162869
0.5157499999999999,1.219744
0.535628,1.288869
0.5555059999999999,1.356681
0.575384,1.422743
0.595262,1.483555
0.61514,1.53518
0.635018,1.5863669999999999
0.6548959999999999,1.634492
0.674774,1.688742
0.6946519999999999,1.749992
0.714529,1.826116
0.7344069999999999,1.928053
0.754285,2.0623650000000002
0.7741629999999999,2.2557389999999997
0.794041,2.5318009999999997
0.813919,2.936486
0.833797,3.531484
0.853675,4.400793
0.8735529999999999,5.6594739999999994
0.89343,7.293966999999999
0.913308,9.188334
0.933186,11.273449
0.9530639999999999,13.201939999999999
0.972942,14.808432999999999
0.9928199999999999,15.875927999999998
1.0126979999999999,16.208427
1.032576,15.78143
1.052454,14.839933
1.0723319999999998,11.598948
1.092209,9.474458
1.112087,8.042963
1.1319649999999999,7.017468
1.151843,6.240472
1.171721,5.634974
1.1915989999999999,5.151976
1.211477,4.752978
1.231355,4.189481
1.251233,3.7064829999999995
1.2711109999999999,3.317985
1.290989,3.0064859999999998
1.3108659999999999,2.747487
1.330744,2.5304879999999996
1.350622,2.348489
1.3704999999999998,2.19099
1.390378,2.0579899999999998
1.410256,1.938991
1.430134,1.833991
1.4500119999999999,1.739492
1.46989,1.6589919999999998
1.4897669999999998,1.585492
1.509645,1.515493
1.4897669999999998,1.4524929999999998
1.46989,1.399993
1.4500119999999999,1.347494
1.430134,1.301994
1.410256,1.256494
1.390378,1.217994
