Potential (V),Current (µA)
185255.58,139341.705
195463.148,140363.7
205670.72,141392.695
215878.288,142418.191
226085.864,143447.186
134319.803,144472.682
134330.011,145498.177
134340.218,146523.673
134350.426,147549.168
134360.633,148574.664
134370.841,149600.159
134381.049,150622.154
134391.256,151644.15
134401.464,152669.644
134411.671,153691.64
134421.879,154713.636
134432.086,155742.63
134442.294,156768.126
134452.502,157793.622
134462.709,158822.618
134472.917,159848.112
134483.124,160873.608
134493.332,161899.104
134503.539,162921.098
134513.747,163946.594
134523.955,164972.09
134534.162,165899.586
134544.37,166914.582
134554.577,167936.576
134564.785,168958.572
134574.992,169980.568
134585.2,171002.564
134595.408,172024.56
134605.615,173046.556
134615.823,174068.548
134626.03,175090.544
134636.238,176105.54
134646.445,177134.536
134656.653,178156.532
134666.861,179178.528
134677.068,180200.524
134687.276,181222.516
134697.483,182244.512
134707.691,183266.508
134717.898,184295.504
134707.691,183266.508
134697.483,182244.512
134687.276,181222.516
134677.068,180200.524
134666.861,179178.528
134656.653,178156.532
134646.445,177134.536
134636.238,176112.54
134626.03,175090.544
134615.823,174068.548
134605.615,173046.556
134595.408,172024.56
134585.2,171002.564
134574.992,169980.568
134564.785,168958.572
134554.577,167936.576
134544.37,166914.582
134534.162,165899.586
134523.955,164877.59
134513.747,163855.596
134503.539,162833.6
134493.332,161811.604
134483.124,160789.608
134472.917,159767.614
134462.709,158745.618
134452.502,157716.624
134442.294,156694.628
134432.086,155672.632
134421.879,154643.636
134411.671,153628.642
134401.464,152606.646
134391.256,151584.65
134381.049,150562.655
134370.841,149547.659
134360.633,148525.664
134350.426,147503.668
134340.218,146481.673
134330.011,145459.678
134319.803,144430.682
226085.864,143408.686
215878.288,142386.691
205670.72,141364.696
195463.148,140335.7
185255.58,139313.705
175048.008,138291.709
164840.438,137262.714
154632.868,136240.718
144425.298,135218.723
134217.728,120217.79
