Potential (V),Current (µA)
134217.728,106217.852
124010.158,133167.733
113802.588,132145.738
103595.018,131130.742
93387.448,130108.747
83179.876,129079.751
72972.308,128057.756
62764.736,127035.761
52557.168,126020.765
42349.592,124998.769
134115.653,123976.774
134105.445,122947.779
134095.238,121925.783
134085.03,120896.787
134074.823,119874.792
134064.615,118852.798
134054.407,117830.802
134044.2,116808.806
134033.992,115786.812
134023.785,114764.816
134013.577,113742.82
134003.37,112720.826
133993.162,111698.83
133982.954,110676.834
133972.747,109654.838
133962.539,108632.844
133952.332,107610.848
133942.124,106588.852
133931.917,105573.856
133921.709,104551.862
133911.501,103522.864
133901.294,102500.868
133891.086,101478.874
133880.879,100449.88
133870.671,99427.884
133860.464,98405.888
133850.256,97390.892
133840.048,96375.9
133829.841,95346.9
133819.633,94324.904
133809.426,93302.912
133799.218,92280.916
133789.011,91258.92
133778.803,90229.924
133768.595,89207.928
133758.388,88185.932
133748.18,87163.94
133737.973,86148.944
133727.765,85119.948
133717.558,84097.952
133727.765,85119.948
133737.973,86141.944
133748.18,87163.94
133758.388,88178.936
133768.595,89200.928
133778.803,90229.924
133789.011,91258.92
133799.218,92280.916
133809.426,93302.912
133819.633,94324.904
133829.841,95346.9
133840.048,96368.896
133850.256,97390.892
133860.464,98412.888
133870.671,99427.884
133880.879,100456.88
133891.086,101478.874
133901.294,102500.868
133911.501,103529.868
133921.709,104551.862
133931.917,105573.856
133942.124,106588.852
133952.332,107610.848
133962.539,108632.844
133972.747,109654.838
133982.954,110683.834
133993.162,111705.83
134003.37,112720.826
134013.577,113742.82
134023.785,114764.816
134033.992,115779.81
134044.2,116808.806
134054.407,117830.802
134064.615,118852.798
134074.823,119881.792
134085.03,120903.788
134095.238,121925.783
134105.445,122947.779
134115.653,123969.774
42349.592,124991.77
52557.168,126013.765
62764.736,127035.761
72972.308,128057.756
83179.876,129086.751
93387.448,130101.747
103595.018,131130.742
113802.588,132159.738
124010.158,133181.733
134217.728,120217.79
144425.298,135218.723
154632.868,136254.718
164840.438,137280.214
175048.008,138312.709
185255.58,139338.205
195463.148,140367.2
205670.72,141392.695
215878.288,142418.191
226085.864,143447.186
134319.803,144472.682
134330.011,145498.177
134340.218,146523.673
134350.426,147549.168
134360.633,148574.664
134370.841,149600.159
134381.049,150622.154
134391.256,151647.65
134401.464,152669.644
134411.671,153691.64
134421.879,154713.636
134432.086,155739.13
134442.294,156764.626
134452.502,157790.122
134462.709,158822.618
134472.917,159851.612
134483.124,160873.608
134493.332,161899.104
134503.539,162921.098
134513.747,163946.594
134523.955,164968.59
134534.162,165899.586
134544.37,166914.582
134554.577,167936.576
134564.785,168958.572
134574.992,169980.568
134585.2,171002.564
134595.408,172024.56
134605.615,173046.556
134615.823,174061.552
134626.03,175083.544
134636.238,176105.54
134646.445,177134.536
134656.653,178156.532
134666.861,179185.528
134677.068,180200.524
134687.276,181222.516
134697.483,182244.512
134707.691,183266.508
134717.898,184288.504
134707.691,183266.508
134697.483,182237.512
134687.276,181222.516
134677.068,180200.524
134666.861,179178.528
134656.653,178156.532
134646.445,177134.536
134636.238,176112.54
134626.03,175090.544
134615.823,174061.552
134605.615,173039.556
134595.408,172017.56
134585.2,170995.564
134574.992,169980.568
134564.785,168958.572
134554.577,167936.576
134544.37,166914.582
134534.162,165899.586
134523.955,164877.59
134513.747,163848.596
134503.539,162826.6
134493.332,161811.604
134483.124,160789.608
134472.917,159767.614
134462.709,158745.618
134452.502,157716.624
134442.294,156694.628
134432.086,155672.632
134421.879,154643.636
134411.671,153628.642
134401.464,152606.646
134391.256,151584.65
134381.049,150562.655
134370.841,149547.659
134360.633,148525.664
134350.426,147503.668
134340.218,146481.673
134330.011,145459.678
134319.803,144430.682
226085.864,143408.686
215878.288,142386.691
205670.72,141364.696
195463.148,140342.7
185255.58,139320.705
175048.008,138291.709
164840.438,137269.714
154632.868,136240.718
144425.298,135218.723
134217.728,120217.79
