Potential (V),Current (uA)
-0.50017,-0.279998
-0.498021,-0.279998
-0.495872,0.0
-0.493724,-0.05599975200000001
-0.491575,-0.05599975200000001
-0.48942599999999997,-0.05599975200000001
-0.48727699999999996,-0.05599975200000001
-0.485128,-0.027999876000000003
-0.482979,-0.05599975200000001
-0.48083,-0.04199981600000001
-0.47868099999999997,-0.04199981600000001
-0.47653199999999996,-0.04199981600000001
-0.474383,-0.034999844
-0.472234,-0.034999844
-0.470085,-0.034999844
-0.46793599999999996,-0.034999844
-0.465787,-0.03149986
-0.463638,-0.03149986
-0.461489,-0.03149986
-0.45933999999999997,-0.03149986
-0.45719099999999996,-0.03149986
-0.455042,-0.032374858000000006
-0.452893,-0.030624866
-0.450744,-0.030624866
-0.44859499999999997,-0.030624866
-0.44644599999999995,-0.030624866
-0.444297,-0.030624866
-0.442148,-0.030406114000000005
-0.439999,-0.029968616000000003
-0.437851,-0.030187366
-0.435702,-0.03029674
-0.43355299999999997,-0.030077992000000005
-0.43140399999999995,-0.029749868000000002
-0.429255,-0.029640494
-0.427106,-0.029531118000000002
-0.424957,-0.029531118000000002
-0.42280799999999996,-0.029421744000000003
-0.420659,-0.029968616000000003
-0.41851,-0.029968616000000003
-0.416361,-0.029968616000000003
-0.41421199999999997,-0.029749868000000002
-0.41206299999999996,-0.030077992000000005
-0.409914,-0.029968616000000003
-0.407765,-0.030077992000000005
-0.405616,-0.029749868000000002
-0.40346699999999996,-0.029968616000000003
-0.401318,-0.03029674
-0.399169,-0.029968616000000003
-0.39702,-0.029968616000000003
-0.39487099999999997,-0.029968616000000003
-0.39272199999999996,-0.029749868000000002
-0.390573,-0.029859242
-0.388424,-0.03029674
-0.386275,-0.030406114000000005
-0.38412599999999997,-0.03073424
-0.38197699999999996,-0.030843614000000005
-0.37982899999999997,-0.03073424
-0.37767999999999996,-0.03106236
-0.375531,-0.031390486
-0.373382,-0.031171738000000004
-0.371233,-0.03160923400000001
-0.36908399999999997,-0.03171861
-0.36693499999999996,-0.03171861
-0.364786,-0.03160923400000001
-0.362637,-0.03171861
-0.360488,-0.03171861
-0.35833899999999996,-0.03171861
-0.35619,-0.031827984000000004
-0.354041,-0.032156106000000004
-0.351892,-0.032265480000000006
-0.34974299999999997,-0.032702980000000006
-0.34759399999999996,-0.033031104
-0.345445,-0.033249852
-0.343296,-0.033031104
-0.341147,-0.03346860200000001
-0.33899799999999997,-0.033796724
-0.336849,-0.0339061
-0.3347,-0.033796724
-0.332551,-0.03423422400000001
-0.330402,-0.034452972000000005
-0.32825299999999996,-0.034452972000000005
-0.326104,-0.03423422400000001
-0.32395599999999997,-0.03423422400000001
-0.321807,-0.03456234400000001
-0.319658,-0.035327968
-0.317509,-0.035327968
-0.31536,-0.035874840000000005
-0.31321099999999996,-0.036202964000000004
-0.311062,-0.036093588
-0.308913,-0.036968588000000004
-0.306764,-0.036968588000000004
-0.30461499999999997,-0.03707796
-0.302466,-0.037296708000000005
-0.300317,-0.037734208000000005
-0.298168,-0.037952956
-0.296019,-0.03784358
-0.29386999999999996,-0.037952956
-0.291721,-0.038062332
-0.289572,-0.038171708000000006
-0.287423,-0.038390452
-0.28527399999999997,-0.03893732800000001
