Potential (V),Current (uA)
-0.50017,-0.279998
-0.498021,0.0
-0.495872,0.0
-0.493724,-0.05599975200000001
-0.491575,-0.05599975200000001
-0.48942599999999997,-0.05599975200000001
-0.48727699999999996,-0.05599975200000001
-0.485128,-0.05599975200000001
-0.482979,-0.027999876000000003
-0.48083,-0.04199981600000001
-0.47868099999999997,-0.04199981600000001
-0.47653199999999996,-0.04199981600000001
-0.474383,-0.034999844
-0.472234,-0.034999844
-0.470085,-0.034999844
-0.46793599999999996,-0.03149986
-0.465787,-0.03149986
-0.463638,-0.03149986
-0.461489,-0.029749868000000002
-0.45933999999999997,-0.029749868000000002
-0.45719099999999996,-0.029749868000000002
-0.455042,-0.029749868000000002
-0.452893,-0.029749868000000002
-0.450744,-0.028874872
-0.44859499999999997,-0.028437374
-0.44644599999999995,-0.028437374
-0.444297,-0.028437374
-0.442148,-0.027999876000000003
-0.439999,-0.028218626000000004
-0.437851,-0.027999876000000003
-0.435702,-0.027999876000000003
-0.43355299999999997,-0.027781126000000003
-0.43140399999999995,-0.028328
-0.429255,-0.027453004000000003
-0.427106,-0.027671752
-0.424957,-0.027562376000000003
-0.42280799999999996,-0.027671752
-0.420659,-0.027671752
-0.41851,-0.027781126000000003
-0.416361,-0.027671752
-0.41421199999999997,-0.027562376000000003
-0.41206299999999996,-0.027999876000000003
-0.409914,-0.028437374
-0.407765,-0.028328
-0.405616,-0.028218626000000004
-0.40346699999999996,-0.028437374
-0.401318,-0.028765498000000004
-0.399169,-0.028656122000000003
-0.39702,-0.028874872
-0.39487099999999997,-0.028328
-0.39272199999999996,-0.028984246
-0.390573,-0.029312370000000004
-0.388424,-0.029093622
-0.386275,-0.029421744000000003
-0.38412599999999997,-0.029531118000000002
-0.38197699999999996,-0.029749868000000002
-0.37982899999999997,-0.03029674
-0.37767999999999996,-0.030187366
-0.375531,-0.030624866
-0.373382,-0.03106236
-0.371233,-0.030843614000000005
-0.36908399999999997,-0.030952988
-0.36693499999999996,-0.03106236
-0.364786,-0.03171861
-0.362637,-0.03160923400000001
-0.360488,-0.031827984000000004
-0.35833899999999996,-0.032046732
-0.35619,-0.032156106000000004
-0.354041,-0.032374858000000006
-0.351892,-0.032812352
-0.34974299999999997,-0.033031104
-0.34759399999999996,-0.033359226
-0.345445,-0.03346860200000001
-0.343296,-0.033687352000000004
-0.341147,-0.034124848
-0.33899799999999997,-0.034124848
-0.336849,-0.03467172400000001
-0.3347,-0.03467172400000001
-0.332551,-0.034890468
-0.330402,-0.035218596000000005
-0.32825299999999996,-0.034999844
-0.326104,-0.035437344
-0.32395599999999997,-0.035546716000000006
-0.321807,-0.035546716000000006
-0.319658,-0.035984216
-0.317509,-0.036312340000000005
-0.31536,-0.036749836
-0.31321099999999996,-0.036968588000000004
-0.311062,-0.037296708000000005
-0.308913,-0.037406084000000006
-0.306764,-0.037734208000000005
-0.30461499999999997,-0.038062332
-0.302466,-0.038171708000000006
-0.300317,-0.038609204
-0.298168,-0.038609204
-0.296019,-0.038827952
-0.29386999999999996,-0.03893732800000001
-0.291721,-0.039046700000000004
-0.289572,-0.039156076
-0.287423,-0.039484200000000004
-0.28527399999999997,-0.039812324
-0.28312499999999996,-0.040140444000000004
-0.280976,-0.040577944000000005
-0.278827,-0.040906068000000004
-0.276678,-0.041234192
-0.27452899999999997,-0.041781064
-0.27238,-0.04199981600000001
-0.270231,-0.042218564
-0.26808299999999996,-0.042327936000000004
-0.265934,-0.042765436000000004
-0.263785,-0.042984184
-0.261636,-0.043202936000000004
-0.25948699999999997,-0.043202936000000004
-0.257338,-0.043421684
-0.255189,-0.043312308
-0.25304,-0.043749808
-0.250891,-0.044187304000000004
-0.248742,-0.044624800000000006
-0.24659299999999998,-0.045062300000000007
-0.244444,-0.045390424
-0.24229499999999998,-0.04582792000000001
-0.240146,-0.046156044
-0.237997,-0.04626542000000001
-0.235848,-0.046593544
-0.233699,-0.04703104
-0.23154999999999998,-0.04703104
-0.229401,-0.047249792000000006
-0.22725199999999998,-0.047140416000000004
-0.225103,-0.047249792000000006
-0.22295399999999999,-0.047249792000000006
-0.220805,-0.047140416000000004
-0.218656,-0.04735916400000001
-0.21650699999999998,-0.047577912
-0.214358,-0.048015412
-0.21220999999999998,-0.048452912
-0.210061,-0.048781032
-0.20791199999999999,-0.048781032
-0.205763,-0.048999784000000005
-0.203614,-0.049109156
-0.20146499999999998,-0.049109156
-0.199316,-0.049109156
-0.19716699999999998,-0.049218532
-0.195018,-0.048999784000000005
-0.19286899999999998,-0.048999784000000005
-0.19072,-0.048999784000000005
-0.188571,-0.048562284000000004
-0.186422,-0.048343536000000006
-0.184273,-0.048452912
-0.18212399999999998,-0.048671660000000005
-0.179975,-0.048671660000000005
-0.17782599999999998,-0.048890408
-0.175677,-0.048781032
-0.173528,-0.048781032
-0.171379,-0.048781032
-0.16923,-0.048562284000000004
-0.16708099999999998,-0.048343536000000006
-0.164932,-0.048343536000000006
-0.16278299999999998,-0.048015412
-0.160634,-0.047687288
-0.158485,-0.047468540000000004
-0.156336,-0.04703104
-0.154188,-0.04670292000000001
-0.15203899999999998,-0.046046672000000004
-0.14989,-0.046046672000000004
-0.14774099999999998,-0.046046672000000004
-0.145592,-0.04582792000000001
-0.143443,-0.045609172
-0.141294,-0.045609172
-0.139145,-0.045390424
-0.136996,-0.045062300000000007
-0.134847,-0.044952928
-0.13269799999999998,-0.044624800000000006
-0.130549,-0.044187304000000004
-0.1284,-0.043968556000000006
-0.126251,-0.043421684
-0.12410199999999999,-0.043093556000000005
-0.12195299999999999,-0.042546684
-0.119804,-0.042109188000000006
-0.117655,-0.041562316
-0.115506,-0.041343564000000006
-0.113357,-0.041124816
-0.111208,-0.040906068000000004
-0.10905899999999999,-0.040796692
-0.10690999999999999,-0.04046857200000001
-0.10476099999999999,-0.04024982
-0.102612,-0.039812324
-0.100463,-0.039484200000000004
-0.098315016,-0.039265452000000006
-0.096166048,-0.038827952
-0.09401709600000001,-0.03849982800000001
-0.091868136,-0.037952956
-0.089719168,-0.037406084000000006
-0.08757020800000001,-0.036968588000000004
-0.08542124000000001,-0.036421716
-0.08327228,-0.035874840000000005
-0.08112332,-0.035546716000000006
-0.07897436000000001,-0.035109216000000006
-0.076825392,-0.034999844
-0.074676432,-0.03467172400000001
-0.07252747200000001,-0.034343596000000004
-0.070378512,-0.034015476
-0.068229552,-0.033687352000000004
-0.066080584,-0.033249852
-0.06393162000000001,-0.03292173
-0.06178266,-0.032484232
-0.059633700000000005,-0.031937358000000006
-0.057484736,-0.03149986
-0.055335776,-0.031171738000000004
-0.053186812,-0.030624866
-0.051037852,-0.030077992000000005
-0.048888888000000005,-0.029531118000000002
-0.046739924,-0.029312370000000004
-0.044590964000000004,-0.028984246
-0.042442,-0.028765498000000004
-0.040293036000000004,-0.028437374
-0.038144080000000004,-0.028109250000000002
-0.035995116,-0.027890502
-0.033846156,-0.027453004000000003
-0.031697192,-0.02712488
-0.02954823,-0.026796756000000005
-0.027399266000000002,-0.026359258
-0.025250304,-0.026031134000000004
-0.023101342,-0.025484262000000004
-0.020952382000000002,-0.025046764000000003
-0.018803418000000002,-0.024609266
-0.016654456,-0.024171768000000003
-0.014505494,-0.023624896000000003
-0.012356532,-0.023406146000000003
-0.010207570000000001,-0.023078022
-0.008058607,-0.022749900000000003
-0.005909646,-0.022640524000000002
-0.0037606830000000003,-0.022421774000000002
-0.0016117210000000002,-0.022093652000000002
0.00053724,-0.021765528000000003
0.0026862020000000004,-0.021437404
0.004835164,-0.021218656000000002
0.0069841270000000006,-0.020999908000000005
0.009133089,-0.020562408
0.011282051000000001,-0.02034366
0.013431014000000002,-0.019906162
0.015579975000000001,-0.019687412
0.017728938,-0.01935929
0.0198779,-0.019031166
0.022026862,-0.018812416000000002
0.024175824000000002,-0.018593668
0.026324786000000003,-0.018484294000000002
0.028473748,-0.018374918
0.03062271,-0.018156170000000003
0.032771674,-0.017937420000000003
0.034920632,-0.017828046
0.037069596,-0.017609298000000002
0.03921856,-0.017390548000000002
0.041367520000000005,-0.017281172000000004
0.043516484,-0.01695305
0.045665448000000004,-0.016843676000000002
0.047814408,-0.016624926
0.049963368,-0.016406176
0.052112328000000006,-0.016078053000000002
0.054261292,-0.015859305
0.056410256000000006,-0.01574993
0.058559216000000004,-0.01574993
0.06070818,-0.01574993
0.062857144,-0.01553118
0.065006108,-0.01553118
0.067155064,-0.015421807000000003
0.069304024,-0.015312433
0.071452992,-0.015312433
