Potential (V),Current (uA)
-0.199853,-4.36798
-0.19877799999999998,-1.413993
-0.197704,-0.699996
-0.19663,-0.419998
-0.19555499999999998,-0.279998
-0.194481,-0.216999
-0.193406,-0.174999
-0.192332,-0.14699900000000002
-0.19125699999999998,-0.12949899999999998
-0.190183,-0.11549899999999999
-0.189108,-0.099749552
-0.18803399999999998,-0.09099960000000001
-0.186959,-0.085749616
-0.185885,-0.074374672
-0.18481,-0.07174968000000001
-0.18373599999999998,-0.066499704
-0.182661,-0.059062236000000004
-0.181587,-0.057749744
-0.18051199999999998,-0.052937268
-0.179438,-0.047906036000000006
-0.178363,-0.047468540000000004
-0.177289,-0.042218564
-0.17621399999999998,-0.04046857200000001
-0.17514,-0.04003107200000001
-0.174065,-0.034890468
-0.172991,-0.034452972000000005
-0.17191599999999999,-0.033796724
-0.170842,-0.029312370000000004
-0.169768,-0.030187366
-0.16869299999999998,-0.028546748000000004
-0.167619,-0.024718642000000002
-0.166544,-0.025921760000000002
-0.16547,-0.023078022
-0.16439499999999999,-0.021546778000000003
-0.163321,-0.023078022
-0.162246,-0.0014055930000000001
-0.16117199999999998,-0.00459198
-0.160097,-0.004541580000000001
-0.159023,-0.0035727840000000003
-0.157948,-0.0035055840000000004
-0.15687399999999999,-0.00215599
-0.155799,-0.001304794
-0.154725,-0.0010471950000000001
-0.15364999999999998,0.00032479800000000006
-0.152576,0.000610397
-0.151501,0.000946395
-0.150427,0.0023799890000000003
-0.14935199999999998,0.0023799890000000003
-0.148278,0.002889587
-0.147203,0.004115982000000001
-0.14612899999999998,0.003936782
-0.145054,0.004603179000000001
-0.14398,0.005499176000000001
-0.142905,0.005347976000000001
-0.14183099999999998,0.006176773
-0.140757,0.00665837
-0.139682,0.006551971
-0.13860799999999998,0.0076103670000000016
-0.137533,0.007621567000000001
-0.136459,0.007806365000000001
-0.135384,0.00892076
-0.13430999999999998,0.008640762000000001
-0.133235,0.009015961
-0.132161,0.010012756
-0.13108599999999998,0.009721557
-0.130012,0.010326355000000002
-0.128937,0.011020751000000002
-0.127863,0.010695953
-0.12678799999999998,0.011541549
-0.125714,0.011905548
-0.124639,0.011647948000000002
-0.123565,0.012616745
-0.12248999999999999,0.012622345000000002
-0.121416,0.012538344000000002
-0.12034099999999999,0.013512740000000002
-0.119267,0.013182342000000001
-0.11819199999999999,0.013383941
-0.117118,0.014324737
-0.116043,0.013798339000000001
-0.11496899999999999,0.014251937000000001
-0.113894,0.014817534
-0.11281999999999999,0.014425536000000001
-0.111746,0.015024734000000001
-0.11067099999999999,0.015299133
-0.109597,0.014951934000000002
-0.108522,0.01574713
-0.107448,0.015674332000000003
-0.106373,0.015450331000000003
-0.10529899999999999,0.016340728
-0.104224,0.01597673
-0.10314999999999999,0.016010330000000003
-0.102075,0.017029524
-0.101001,0.016480727000000004
-0.099926736,0.016721526
-0.098852256,0.017331922
-0.09777777600000001,0.016816726000000004
-0.09670329600000001,0.017410322000000002
-0.095628816,0.017673522
-0.094554336,0.017309524
-0.093479848,0.018020722
-0.092405368,0.017959120000000002
-0.09133089600000001,0.017746322000000002
-0.09025640800000001,0.018575118
-0.08918192800000001,0.018149520000000002
-0.088107448,0.01816072
-0.087032968,0.019011916
-0.08595848,0.018401518
-0.084884,0.018636718000000004
-0.08380952800000001,0.019168714000000003
-0.08273504000000001,0.018513518000000003
-0.08166056000000001,0.019045516000000002
-0.08058607200000001,0.019258314
-0.0795116,0.018776718
-0.07843712,0.019471114
-0.077362632,0.019364714
-0.07628816000000001,0.018922316
-0.07521367200000001,0.019700712000000002
-0.074139192,0.019263916000000002
-0.073064712,0.019151916
-0.071990232,0.019829512000000004
-0.070915752,0.019219116
-0.069841264,0.019342314000000003
-0.068766784,0.019857514000000003
-0.067692312,0.019252716000000003
-0.066617824,0.019571914
-0.065543348,0.019795912000000002
-0.06446886,0.019230316
-0.063394384,0.019863112000000002
-0.062319900000000004,0.019846314
-0.06124542,0.019465514
-0.060170940000000006,0.020193512
-0.05909646,0.019846314
-0.058021976,0.019706314000000003
-0.056947496,0.02046231
-0.055873016000000005,0.019896712
-0.054798532000000004,0.019919112
-0.053724056000000006,0.020551908
-0.052649572000000006,0.019857514000000003
-0.051575092,0.020182312
-0.050500608,0.020467910000000002
-0.049426128,0.019952712
-0.048351648000000004,0.020507110000000002
-0.047277168,0.02041751
-0.046202684,0.019958312000000002
-0.045128204000000005,0.020607908
-0.044053724,0.02026071
-0.04297924,0.020064710000000003
-0.041904764000000004,0.020703108
-0.040830280000000004,0.020115112
-0.0397558,0.020131910000000003
-0.038681316,0.020703108
-0.037606836000000005,0.020019912
-0.036532356,0.020277512
-0.035457876,0.02054631
-0.034383392,0.019935912000000004
-0.033308912,0.020630308000000003
-0.03223443,0.020563108
-0.031159950000000002,0.02010951
-0.030085470000000003,0.020759108000000002
-0.029010988,0.020467910000000002
-0.027936508000000002,0.020238310000000002
-0.026862028000000003,0.020955108000000004
-0.025787546,0.020445510000000004
-0.024713064,0.02046231
-0.023638584,0.021089508
-0.022564102000000003,0.020434310000000004
-0.02148962,0.020714308
-0.020415140000000002,0.021044708
-0.019340658,0.020490310000000005
-0.018266178,0.021022308
-0.017191696,0.021061506
-0.016117215,0.020596708000000002
-0.015042735000000002,0.021162308
-0.013968254000000001,0.020893508
-0.012893773,0.020652710000000005
-0.011819292,0.021380706
-0.01074481,0.020837508000000005
-0.009670329,0.020815108000000002
-0.008595848,0.021431106000000002
-0.007521367,0.020753510000000003
-0.006446886000000001,0.020988708000000002
-0.005372405,0.021330306
-0.004297924,0.02071991
-0.0032234430000000003,0.021151108000000002
-0.002148962,0.021162308
-0.001074481,0.020703108
0.0,0.021442306
0.001074481,0.021117508000000004
0.002148962,0.020831908
0.0032234430000000003,0.021509506
0.004297924,0.021005506
0.005372405,0.021016706
0.006446886000000001,0.021699904000000002
0.007521367,0.021089508
0.008595848,0.021330306
0.009670329,0.021744704000000004
0.01074481,0.021162308
0.011819292,0.021638306000000003
0.012893773,0.021705504000000004
0.013968254000000001,0.021257506000000002
0.015042735000000002,0.021823104000000003
0.016117215,0.021559904
0.017191696,0.021358306
0.018266178,0.022019102000000002
0.019340658,0.021554306000000002
0.020415140000000002,0.021498306000000002
0.02148962,0.022030302
0.022564102000000003,0.021442306
0.023638584,0.021599104
0.024713064,0.021985504000000003
0.025787546,0.021397506000000004
0.026862028000000003,0.021789504
0.027936508000000002,0.021823104000000003
0.029010988,0.021386306
0.030085470000000003,0.021890302000000004
0.031159950000000002,0.021649506000000002
0.03223443,0.021347106000000005
0.033308912,0.021957502
0.034383392,0.021531906
0.035457876,0.021459104
0.036532356,0.022024704000000003
0.037606836000000005,0.021419906000000002
0.038681316,0.021543106
0.0397558,0.021974304000000004
0.040830280000000004,0.021380706
0.041904764000000004,0.021755904000000003
0.04297924,0.021873504000000002
0.044053724,0.021403106
0.045128204000000005,0.021940704000000002
0.046202684,0.021722304
