Potential (V),Current (uA)
-0.199853,-1.973991
-0.19877799999999998,-0.797996
-0.197704,-0.419998
-0.19663,-0.25899799999999995
-0.19555499999999998,-0.174999
-0.194481,-0.125999
-0.193406,-0.09799956800000001
-0.192332,-0.07699965600000001
-0.19125699999999998,-0.06299972
-0.190183,-0.050749776
-0.189108,-0.043749808
-0.18803399999999998,-0.036749836
-0.186959,-0.030624866
-0.185885,-0.027999876000000003
-0.18481,-0.024499892000000002
-0.18373599999999998,-0.019687412
-0.182661,-0.018374918
-0.181587,-0.01574993
-0.18051199999999998,-0.012031196000000001
-0.179438,-0.012031196000000001
-0.178363,-0.009187459
-0.177289,-0.0074374670000000006
-0.17621399999999998,-0.0074374670000000006
-0.17514,-0.004265606
-0.174065,0.003959182
-0.172991,0.005885574
-0.17191599999999999,0.006960769
-0.170842,0.007716766000000001
-0.169768,0.00890396
-0.16869299999999998,0.009525558
-0.167619,0.010051956
-0.166544,0.011110351000000001
-0.16547,0.011513549000000001
-0.16439499999999999,0.012073547
-0.163321,0.012952743000000001
-0.162246,0.013143142000000002
-0.16117199999999998,0.013803939000000001
-0.160097,0.014498336
-0.159023,0.014520736000000001
-0.157948,0.015198334000000003
-0.15687399999999999,0.015685532000000002
-0.155799,0.015763931000000002
-0.154725,0.016547928
-0.15364999999999998,0.016721526
-0.152576,0.016788726
-0.151501,0.017443924000000003
-0.150427,0.017494322
-0.14935199999999998,0.017735122000000002
-0.148278,0.018339918
-0.147203,0.01818312
-0.14612899999999998,0.018547118
-0.145054,0.018995116000000003
-0.14398,0.018832716000000003
-0.142905,0.019219116
-0.14183099999999998,0.019515914
-0.140757,0.019314316
-0.139682,0.019823914
-0.13860799999999998,0.019891112000000002
-0.137533,0.019807112
-0.136459,0.020439910000000002
-0.135384,0.020299912
-0.13430999999999998,0.02036151
-0.133235,0.020854308000000002
-0.132161,0.020641508000000003
-0.13108599999999998,0.020910308000000002
-0.130012,0.021246306000000003
-0.128937,0.021044708
-0.127863,0.021453506000000004
-0.12678799999999998,0.021615906000000004
-0.125714,0.021419906000000002
-0.124639,0.021912702000000003
-0.123565,0.021907104000000004
-0.12248999999999999,0.021755904000000003
-0.121416,0.022254302000000004
-0.12034099999999999,0.022080704000000003
-0.119267,0.022086302
-0.11819199999999999,0.0225623
-0.117118,0.022293502
-0.116043,0.022439102000000002
-0.11496899999999999,0.0226743
-0.113894,0.022366300000000002
-0.11281999999999999,0.022651900000000003
-0.111746,0.022797498000000003
-0.11067099999999999,0.022556702
-0.109597,0.022887098
-0.108522,0.022825500000000002
-0.107448,0.0226463
-0.106373,0.023071898
-0.10529899999999999,0.0228591
-0.104224,0.0227415
-0.10314999999999999,0.023133498000000002
-0.102075,0.022993498
-0.101001,0.023038298000000002
-0.099926736,0.023295896000000003
-0.098852256,0.022909498000000004
-0.09777777600000001,0.023155898000000005
-0.09670329600000001,0.023312698
-0.095628816,0.022976700000000003
-0.094554336,0.023363096000000003
-0.093479848,0.023340696
-0.092405368,0.023071898
-0.09133089600000001,0.023435896
-0.09025640800000001,0.023267898000000002
-0.08918192800000001,0.023139098
-0.088107448,0.023536696000000003
-0.087032968,0.023251096000000002
-0.08595848,0.023295896000000003
-0.084884,0.023525496000000003
-0.08380952800000001,0.023116698
-0.08273504000000001,0.023329496
-0.08166056000000001,0.023452698
-0.08058607200000001,0.023077498000000002
-0.0795116,0.023379898000000003
-0.07843712,0.023312698
-0.077362632,0.023032700000000003
-0.07628816000000001,0.023351896000000004
-0.07521367200000001,0.023094298
-0.074139192,0.0229543
-0.073064712,0.023290298
-0.071990232,0.022892700000000002
-0.070915752,0.022892700000000002
-0.069841264,0.023116698
-0.068766784,0.022679900000000003
-0.067692312,0.0229039
-0.066617824,0.022926300000000004
-0.065543348,0.022495100000000004
-0.06446886,0.0228031
-0.063394384,0.0227527
-0.062319900000000004,0.022461502
-0.06124542,0.022831098
-0.060170940000000006,0.022612702000000002
-0.05909646,0.0224447
-0.058021976,0.022797498000000003
-0.056947496,0.0224783
-0.055873016000000005,0.0224839
-0.054798532000000004,0.022691100000000002
-0.053724056000000006,0.022327102
-0.052649572000000006,0.022439102000000002
-0.051575092,0.022523102000000003
-0.050500608,0.022159102000000003
-0.049426128,0.022450302000000002
-0.048351648000000004,0.0223775
-0.047277168,0.021985504000000003
-0.046202684,0.022349502
-0.045128204000000005,0.022103104000000002
-0.044053724,0.021884704
-0.04297924,0.022215102
-0.041904764000000004,0.021839904
-0.040830280000000004,0.021795104000000003
-0.0397558,0.022002302
-0.038681316,0.021582306000000002
-0.037606836000000005,0.021677504
-0.036532356,0.021767104000000002
-0.035457876,0.021335906
-0.034383392,0.021565504
-0.033308912,0.021632704
