Potential (V),Current (uA)
-0.199853,-0.013999938000000002
-0.19877799999999998,-0.013999938000000002
-0.197704,-0.013999938000000002
-0.19663,-0.006999969000000001
-0.19555499999999998,-0.006999969000000001
-0.194481,-0.006999969000000001
-0.193406,-0.006999969000000001
-0.192332,-0.006999969000000001
-0.19125699999999998,-0.006999969000000001
-0.190183,-0.0034999840000000003
-0.189108,-0.005249977000000001
-0.18803399999999998,-0.005249977000000001
-0.186959,-0.0034999840000000003
-0.185885,-0.0043749800000000005
-0.18481,-0.0034999840000000003
-0.18373599999999998,-0.0026249880000000004
-0.182661,-0.0034999840000000003
-0.181587,-0.003062486
-0.18051199999999998,-0.002406239
-0.179438,-0.0028437370000000003
-0.178363,-0.002406239
-0.177289,-0.002406239
-0.17621399999999998,-0.0025156130000000003
-0.17514,-0.0017499920000000001
-0.174065,-0.001321594
-0.172991,-0.0016631920000000002
-0.17191599999999999,-0.0017415920000000001
-0.170842,-0.0018591910000000003
-0.169768,-0.0016631920000000002
-0.16869299999999998,-0.001668792
-0.167619,-0.0016631920000000002
-0.166544,-0.0014503930000000001
-0.16547,-0.0015399930000000001
-0.16439499999999999,-0.0014559930000000003
-0.163321,-0.001265594
-0.162246,-0.0014055930000000001
-0.16117199999999998,-0.001271194
-0.160097,-0.0011199950000000001
-0.159023,-0.001265594
-0.157948,-0.001097595
-0.15687399999999999,-0.001024795
-0.155799,-0.0011199950000000001
-0.154725,-0.0009351950000000001
-0.15364999999999998,-0.000946395
-0.152576,-0.000968795
-0.151501,-0.0007783960000000001
-0.150427,-0.0008847960000000001
-0.14935199999999998,-0.000828796
-0.148278,-0.000655197
-0.147203,-0.000811996
-0.14612899999999998,-0.0006943960000000001
-0.145054,-0.000559997
-0.14398,-0.000722396
-0.142905,-0.0005711970000000001
-0.14183099999999998,-0.000503997
-0.140757,-0.0006159970000000001
-0.139682,-0.000447998
-0.13860799999999998,-0.0004759970000000001
-0.137533,-0.0005095970000000001
-0.136459,-0.000330398
-0.135384,-0.00044239800000000004
-0.13430999999999998,-0.00040319800000000007
-0.133235,-0.00023519800000000002
-0.132161,-0.000408798
-0.13108599999999998,-0.00030239800000000005
-0.130012,-0.00017359900000000003
-0.128937,-0.00034719800000000006
-0.127863,-0.000207199
-0.12678799999999998,-0.000139999
-0.125714,-0.00026879800000000005
-0.124639,-0.00010639900000000001
-0.123565,-0.000128799
-0.12248999999999999,-0.000179199
-0.121416,-1.1199951000000002e-05
-0.12034099999999999,-0.00012319900000000002
-0.119267,-8.959960800000002e-05
-0.11819199999999999,6.159973199999999e-05
-0.117118,-0.00010639900000000001
-0.116043,-1.1199951000000002e-05
-0.11496899999999999,0.00011759900000000001
-0.113894,-6.7199712e-05
-0.11281999999999999,6.7199712e-05
-0.111746,0.000128799
-0.11067099999999999,-5.5999750000000005e-06
-0.109597,0.00015119900000000003
-0.108522,0.00011759900000000001
-0.107448,6.7199712e-05
-0.106373,0.00022959800000000002
-0.10529899999999999,0.00010639900000000001
-0.104224,0.000139999
-0.10314999999999999,0.000291198
-0.102075,0.00011759900000000001
-0.101001,0.000207199
-0.099926736,0.000330398
-0.098852256,0.000145599
-0.09777777600000001,0.00026879800000000005
-0.09670329600000001,0.000335998
-0.095628816,0.000195999
-0.094554336,0.00034719800000000006
-0.093479848,0.00031919800000000003
-0.092405368,0.000263198
-0.09133089600000001,0.000414398
-0.09025640800000001,0.00030239800000000005
-0.08918192800000001,0.00031919800000000003
-0.088107448,0.0004759970000000001
-0.087032968,0.000291198
-0.08595848,0.00038079800000000006
-0.084884,0.000503997
-0.08380952800000001,0.000313598
-0.08273504000000001,0.000436798
-0.08166056000000001,0.000498397
-0.08058607200000001,0.00035279800000000003
-0.0795116,0.000503997
-0.07843712,0.0004759970000000001
-0.077362632,0.000408798
-0.07628816000000001,0.000565597
-0.07521367200000001,0.000447998
-0.074139192,0.00046479700000000003
-0.073064712,0.0006159970000000001
-0.071990232,0.00043119800000000004
-0.070915752,0.0005095970000000001
-0.069841264,0.0006383970000000001
-0.068766784,0.00044239800000000004
-0.067692312,0.000565597
-0.066617824,0.000627197
-0.065543348,0.0004759970000000001
-0.06446886,0.0006215970000000001
-0.063394384,0.000599197
-0.062319900000000004,0.000520797
-0.06124542,0.000677597
-0.060170940000000006,0.000565597
-0.05909646,0.0005767970000000001
-0.058021976,0.0007279960000000001
-0.056947496,0.000543197
-0.055873016000000005,0.0006215970000000001
-0.054798532000000004,0.0007503960000000001
-0.053724056000000006,0.0005487970000000001
-0.052649572000000006,0.0006663970000000001
-0.051575092,0.000739196
-0.050500608,0.0005767970000000001
-0.049426128,0.000722396
-0.048351648000000004,0.0007055960000000001
-0.047277168,0.0006215970000000001
-0.046202684,0.0007783960000000001
-0.045128204000000005,0.0006663970000000001
-0.044053724,0.000671997
-0.04297924,0.000817596
-0.041904764000000004,0.0006383970000000001
-0.040830280000000004,0.0007111960000000001
-0.0397558,0.0008399960000000001
-0.038681316,0.0006383970000000001
-0.037606836000000005,0.0007503960000000001
-0.036532356,0.000828796
-0.035457876,0.0006663970000000001
-0.034383392,0.0008063960000000001
-0.033308912,0.000789596
-0.03223443,0.0007055960000000001
-0.031159950000000002,0.0008567960000000001
-0.030085470000000003,0.0007503960000000001
-0.029010988,0.0007503960000000001
-0.027936508000000002,0.0009015960000000001
-0.026862028000000003,0.000722396
-0.025787546,0.000789596
-0.024713064,0.000923995
-0.023638584,0.000716796
-0.022564102000000003,0.000834396
-0.02148962,0.0009071960000000001
-0.020415140000000002,0.000739196
-0.019340658,0.0008791960000000001
-0.018266178,0.0008679960000000001
-0.017191696,0.0007783960000000001
-0.016117215,0.0009295950000000001
-0.015042735000000002,0.000828796
-0.013968254000000001,0.0008231960000000001
-0.012893773,0.000968795
-0.011819292,0.0007951960000000001
-0.01074481,0.0008623960000000001
-0.009670329,0.000991195
-0.008595848,0.000789596
-0.007521367,0.0009015960000000001
-0.006446886000000001,0.0009855950000000001
-0.005372405,0.000811996
-0.004297924,0.000946395
-0.0032234430000000003,0.000946395
-0.002148962,0.000845596
-0.001074481,0.0009967950000000002
0.0,0.000895996
0.001074481,0.0008847960000000001
0.002148962,0.001035995
0.0032234430000000003,0.0008623960000000001
0.004297924,0.0009351950000000001
0.005372405,0.001063995
0.006446886000000001,0.0008623960000000001
0.007521367,0.0009743950000000001
0.008595848,0.001058395
0.009670329,0.0008903960000000001
0.01074481,0.0010135950000000002
0.011819292,0.0010303950000000001
0.012893773,0.0009183950000000001
0.013968254000000001,0.0010695950000000002
0.015042735000000002,0.000979995
0.016117215,0.000963195
0.017191696,0.001108795
0.018266178,0.0009519950000000001
0.019340658,0.0009743950000000001
0.020415140000000002,0.0011535940000000002
0.02148962,0.0009071960000000001
0.022564102000000003,0.001058395
0.023638584,0.001108795
0.024713064,0.000946395
0.025787546,0.001080795
0.026862028000000003,0.001075195
0.027936508000000002,0.0009575950000000001
0.029010988,0.0011199950000000001
0.030085470000000003,0.0010303950000000001
0.031159950000000002,0.001007995
0.03223443,0.0011535940000000002
0.033308912,0.000979995
0.034383392,0.0010471950000000001
0.035457876,0.001181594
0.036532356,0.0009855950000000001
0.037606836000000005,0.0010863950000000002
0.038681316,0.001175994
0.0397558,0.0009967950000000002
0.040830280000000004,0.0011255950000000003
0.041904764000000004,0.0011423950000000003
0.04297924,0.001041595
0.044053724,0.001181594
0.045128204000000005,0.0011031950000000002
0.046202684,0.001075195
0.047277168,0.0012319940000000001
0.048351648000000004,0.001058395
0.049426128,0.001114395
0.050500608,0.0012431940000000002
0.051575092,0.0010471950000000001
0.052649572000000006,0.001147995
0.053724056000000006,0.0012487940000000001
0.054798532000000004,0.0010695950000000002
0.055873016000000005,0.001192794
0.056947496,0.0012095940000000003
0.058021976,0.0010919950000000001
0.05909646,0.001237594
0.060170940000000006,0.001164794
0.06124542,0.0011367950000000001
0.062319900000000004,0.0012991940000000003
0.063394384,0.001131195
0.06446886,0.001181594
0.065543348,0.001327194
0.066617824,0.001131195
0.067692312,0.0012263940000000002
0.068766784,0.001327194
0.069841264,0.001147995
