Potential (V),Current (µA)
0.0,-0.027999876000000003
-0.002148962,-0.027999876000000003
-0.004297924,-0.027999876000000003
-0.006446886000000001,-0.013999938000000002
-0.008595848,-0.013999938000000002
-0.01074481,-0.013999938000000002
-0.012893773,-0.010499954000000002
-0.015042735000000002,-0.006999969000000001
-0.017191696,-0.006999969000000001
-0.019340658,-0.0034999840000000003
-0.02148962,-0.005249977000000001
-0.023638584,-0.0034999840000000003
-0.025787546,-0.0008749960000000001
-0.027936508000000002,-0.0034999840000000003
-0.030085470000000003,-0.0017499920000000001
-0.03223443,-0.0008749960000000001
-0.034383392,0.0
-0.036532356,-0.0026249880000000004
-0.038681316,-0.00021874900000000002
-0.040830280000000004,0.0006562470000000001
-0.04297924,-0.001531243
-0.045128204000000005,-0.0006562470000000001
-0.047277168,-0.00021874900000000002
-0.049426128,0.00098437
-0.051575092,-0.000207199
-0.053724056000000006,-0.000179199
-0.055873016000000005,0.00011759900000000001
-0.058021976,0.00030799800000000003
-0.060170940000000006,-0.00032479800000000006
-0.062319900000000004,-0.000128799
-0.06446886,0.00042559800000000007
-0.066617824,-0.00015119900000000003
-0.068766784,-0.000179199
-0.070915752,0.00010639900000000001
-0.073064712,0.00031919800000000003
-0.07521367200000001,-0.00032479800000000006
-0.077362632,-0.00013439900000000003
-0.0795116,0.00041999800000000004
-0.08166056000000001,-0.00013439900000000003
-0.08380952800000001,-0.000179199
-0.08595848,9.5199592e-05
-0.088107448,0.000335998
-0.09025640800000001,-0.000330398
-0.092405368,-0.00013439900000000003
-0.094554336,0.000414398
-0.09670329600000001,-0.00011759900000000001
-0.098852256,-0.000184799
-0.101001,7.839966400000001e-05
-0.10314999999999999,0.00034719800000000006
-0.10529899999999999,-0.000330398
-0.107448,-0.000139999
-0.109597,0.000408798
-0.111746,-0.00010079900000000001
-0.113894,-0.00019039900000000003
-0.116043,6.7199712e-05
-0.11819199999999999,0.00036399800000000003
-0.12034099999999999,-0.000330398
-0.12248999999999999,-0.000139999
-0.124639,0.00039759800000000004
-0.12678799999999998,-8.3999632e-05
-0.128937,-0.000195999
-0.13108599999999998,5.5999756000000005e-05
-0.133235,0.00037519800000000004
-0.135384,-0.000330398
-0.137533,-0.000139999
-0.139682,0.00038639800000000004
-0.14183099999999998,-7.279968000000001e-05
-0.14398,-0.00020159900000000003
-0.14612899999999998,3.9199832000000005e-05
-0.148278,0.00038079800000000006
-0.150427,-0.000330398
-0.152576,-0.000145599
-0.154725,0.00037519800000000004
-0.15687399999999999,-5.5999756000000005e-05
-0.159023,-0.000207199
-0.16117199999999998,2.7999878000000003e-05
-0.163321,0.000391998
