Potential (V),Current (µA)
-0.199853,-0.013999938000000002
-0.19877799999999998,-0.027999876000000003
-0.197704,-0.027999876000000003
-0.19663,-0.006999969000000001
-0.19555499999999998,-0.013999938000000002
-0.194481,-0.013999938000000002
-0.193406,0.0
-0.192332,-0.0034999840000000003
-0.19125699999999998,-0.0034999840000000003
-0.190183,-0.0017499920000000001
-0.189108,-0.0017499920000000001
-0.18803399999999998,-0.0017499920000000001
-0.186959,-0.0017499920000000001
-0.185885,-0.0043749800000000005
-0.18481,0.0008749960000000001
-0.18373599999999998,-0.0008749960000000001
-0.182661,-0.006999969000000001
-0.181587,0.003937482000000001
-0.18051199999999998,0.0
-0.179438,-0.003937482000000001
-0.178363,0.0026249880000000004
-0.177289,0.0008749960000000001
-0.17621399999999998,-0.00032812300000000004
-0.17514,-0.00021874900000000002
-0.174065,-0.0009183950000000001
-0.172991,0.000979995
-0.17191599999999999,-0.00034719800000000006
-0.170842,-0.0007783960000000001
-0.169768,0.000946395
-0.16869299999999998,-0.00032479800000000006
-0.167619,-0.00020159900000000003
-0.166544,0.0005263970000000001
-0.16547,-0.00038079800000000006
-0.16439499999999999,0.000520797
-0.163321,-3.9199832000000005e-05
-0.162246,-0.0005543970000000001
-0.16117199999999998,0.000923995
-0.160097,-0.00031919800000000003
-0.159023,-0.0007951960000000001
-0.157948,0.001024795
-0.15687399999999999,-0.000335998
-0.155799,-0.000739196
-0.154725,0.000923995
-0.15364999999999998,-0.000330398
-0.152576,-0.000139999
-0.151501,0.00048159700000000006
-0.150427,-0.000391998
-0.14935199999999998,0.0005711970000000001
-0.148278,-7.839966400000001e-05
-0.147203,-0.0005711970000000001
-0.14612899999999998,0.0009351950000000001
-0.145054,-0.000330398
-0.14398,-0.000811996
-0.142905,0.0010303950000000001
-0.14183099999999998,-0.000330398
-0.140757,-0.0007111960000000001
-0.139682,0.0009071960000000001
-0.13860799999999998,-0.00032479800000000006
-0.137533,-7.839966400000001e-05
-0.136459,0.000436798
-0.135384,-0.00040319800000000007
-0.13430999999999998,0.000610397
-0.133235,-0.00010639900000000001
-0.132161,-0.000587997
-0.13108599999999998,0.0009519950000000001
-0.130012,-0.000330398
-0.128937,-0.0008231960000000001
-0.127863,0.0010303950000000001
-0.12678799999999998,-0.000330398
-0.125714,-0.0006831970000000001
