Potential (V),Current (µA)
-0.9998039999999999,-1879.0710000000001
-0.989597,-1879.0710000000001
-0.979389,-1879.0710000000001
-0.969181,-1879.0710000000001
-0.958974,-1879.0710000000001
-0.948766,-1879.0710000000001
-0.9385589999999999,-1878.7910000000002
-0.9283509999999999,-1879.0710000000001
-0.918144,-1879.0710000000001
-0.907936,-1878.7910000000002
-0.897728,-1878.7910000000002
-0.887521,-1878.7910000000002
-0.877313,-1878.7910000000002
-0.8671059999999999,-1878.7910000000002
-0.8568979999999999,-1878.7910000000002
-0.846691,-1878.7910000000002
-0.836483,-1878.7910000000002
-0.826275,-1879.0710000000001
-0.816068,-1879.0710000000001
-0.8058599999999999,-1878.7910000000002
-0.7956529999999999,-1878.7910000000002
-0.785445,-1878.7910000000002
-0.775238,-1878.7910000000002
-0.76503,-1878.7910000000002
-0.754822,-1879.0710000000001
-0.7446149999999999,-1878.7910000000002
-0.7344069999999999,-1878.7910000000002
-0.7242,-1878.7910000000002
-0.713992,-1878.7910000000002
-0.703785,-1878.7910000000002
-0.693577,-1878.7910000000002
-0.683369,-1878.7910000000002
-0.6731619999999999,-1878.7910000000002
-0.6629539999999999,-1878.7910000000002
-0.652747,-1878.7910000000002
-0.642539,-1878.7910000000002
-0.632332,-1879.0710000000001
-0.622124,-1878.7910000000002
-0.611916,-1878.7910000000002
-0.6017089999999999,-1878.7910000000002
-0.5915009999999999,-1878.7910000000002
-0.581294,-1878.7910000000002
-0.571086,-1878.7910000000002
-0.560879,-1878.7910000000002
-0.550671,-1878.7910000000002
-0.540463,-1878.7910000000002
-0.530256,-1879.0710000000001
-0.520048,-1879.0710000000001
-0.509841,-1879.0710000000001
-0.499633,-1879.351
-0.48942599999999997,-1879.0710000000001
-0.479218,-1879.0710000000001
-0.46901,-1879.0710000000001
-0.45880299999999996,-1878.7910000000002
-0.44859499999999997,-1878.7910000000002
-0.438388,-1878.7910000000002
-0.42818,-1878.7910000000002
-0.417973,-1878.7910000000002
-0.407765,-1878.511
-0.397557,-1878.7910000000002
-0.38734999999999997,-1879.0710000000001
-0.377142,-1878.7910000000002
-0.36693499999999996,-1878.7910000000002
-0.35672699999999996,-1878.7910000000002
-0.34652,-1878.7910000000002
-0.336312,-1878.7910000000002
-0.326104,-1878.7910000000002
-0.315897,-1878.7910000000002
-0.305689,-1879.0710000000001
-0.29548199999999997,-1878.7910000000002
-0.28527399999999997,-1879.0710000000001
-0.275067,-1879.0710000000001
-0.264859,-1879.0710000000001
-0.254652,-1879.0710000000001
-0.244444,-1878.7910000000002
-0.234236,-1879.0710000000001
-0.22402899999999998,-1879.0710000000001
-0.21382099999999998,-1878.7910000000002
-0.203614,-1878.7910000000002
-0.193406,-1878.7910000000002
-0.183199,-1878.7910000000002
-0.172991,-1878.7910000000002
-0.16278299999999998,-1878.7910000000002
-0.152576,-1878.511
-0.142368,-1879.0710000000001
-0.132161,-1878.7910000000002
-0.12195299999999999,-1878.511
-0.111746,-1878.7910000000002
-0.10153799999999999,-1878.7910000000002
-0.09133089600000001,-1878.7910000000002
-0.08112332,-1879.0710000000001
-0.070915752,-1879.0710000000001
-0.06070818,-1879.0710000000001
-0.050500608,-1879.0710000000001
-0.040293036000000004,-1878.7910000000002
