Time (s),Potential (V),Current (uA)
0.0,-0.700024,-0.006999969000000001
0.009879557,-0.701098,-0.006999969000000001
0.019759114,-0.7021729999999999,-0.006999969000000001
0.029638672,-0.703247,-0.006999969000000001
0.039518228,-0.704322,-0.006999969000000001
0.049397788000000005,-0.705396,-0.006999969000000001
0.059277348,-0.706471,-0.006999969000000001
0.069156904,-0.707545,-0.006999969000000001
0.079036464,-0.7086199999999999,-0.006999969000000001
0.08891602400000001,-0.7096939999999999,-0.006999969000000001
0.098795584,-0.710769,-0.006999969000000001
0.108675,-0.711843,-0.006999969000000001
0.11855399999999999,-0.7129179999999999,-0.006999969000000001
0.128434,-0.713992,-0.006999969000000001
0.138313,-0.715067,-0.006999969000000001
0.148193,-0.7161409999999999,-0.006999969000000001
0.158072,-0.717216,-0.006999969000000001
0.167952,-0.71829,-0.006999969000000001
0.177832,-0.7193649999999999,-0.006999969000000001
0.187711,-0.7204389999999999,-0.006999969000000001
0.197591,-0.721514,-0.006999969000000001
0.20747,-0.722588,-0.006999969000000001
0.21735,-0.7236619999999999,-0.006999969000000001
0.227229,-0.724737,-0.006999969000000001
0.237109,-0.725811,-0.006999969000000001
0.24698799999999999,-0.7268859999999999,-0.006999969000000001
0.256868,-0.7279599999999999,-0.006999969000000001
0.266748,-0.729035,-0.006999969000000001
0.276627,-0.730109,-0.006999969000000001
0.286507,-0.731184,-0.006999969000000001
0.296386,-0.732258,-0.006999969000000001
0.306266,-0.733333,-0.006999969000000001
0.316145,-0.7344069999999999,-0.006999969000000001
0.326025,-0.735482,-0.006999969000000001
0.335904,-0.736556,-0.006999969000000001
0.345784,-0.7376309999999999,-0.006999969000000001
0.355664,-0.738705,-0.006999969000000001
0.365543,-0.73978,-0.006999969000000001
0.375423,-0.740854,-0.010499954000000002
0.385302,-0.741929,-0.010499954000000002
0.395182,-0.743003,-0.006999969000000001
0.405061,-0.744078,-0.006999969000000001
0.414941,-0.7451519999999999,-0.006999969000000001
0.424821,-0.746227,-0.006999969000000001
0.4347,-0.747301,-0.010499954000000002
0.44458,-0.7483759999999999,-0.010499954000000002
