Potential (V),Current (uA)
-0.499905,0.005700775
-0.49792899999999995,0.004059982
-0.495953,0.003567184
-0.493977,0.003197586
-0.49200099999999997,0.002917587
-0.49002599999999996,0.0030799860000000003
-0.48805,0.002794387
-0.48607399999999995,0.0026319880000000005
-0.484098,0.0025199890000000003
-0.482122,0.0024583890000000005
-0.48014599999999996,0.0024247890000000005
-0.47817,0.002363189
-0.476194,0.0022791900000000004
-0.474218,0.00229599
-0.472242,0.00212239
-0.47026599999999996,0.00220079
-0.46829099999999996,0.002010391
-0.466315,0.00215599
-0.464339,0.0022063900000000003
-0.46236299999999997,0.001819992
-0.460387,0.002015991
-0.45841099999999996,0.0018759910000000002
-0.456435,0.0018311920000000001
-0.454459,0.0018423910000000003
-0.45248299999999997,0.0016799920000000002
-0.450507,0.0018311920000000001
-0.44853099999999996,0.0019207910000000003
-0.446555,0.001618392
-0.44458,0.001808792
-0.442604,0.0016463920000000002
-0.44062799999999996,0.001747192
-0.438652,0.0016631920000000002
-0.43667599999999995,0.0016015930000000001
-0.4347,0.001640792
-0.432724,0.001623992
-0.43074799999999996,0.001674392
-0.428772,0.0014391930000000003
-0.42679599999999995,0.0015231930000000002
-0.42482,0.001467193
-0.42284499999999997,0.001422393
-0.420869,0.001534393
-0.41889299999999996,0.0014895930000000002
-0.416917,0.0013327940000000002
-0.414941,0.001427993
-0.41296499999999997,0.0013663940000000002
-0.410989,0.001321594
-0.40901299999999996,0.001304794
-0.407037,0.0012767940000000001
-0.405061,0.001483993
-0.40308499999999997,0.0013663940000000002
-0.40110999999999997,0.001394393
-0.399134,0.0012823940000000003
-0.39715799999999996,0.001254394
-0.395182,0.0013383940000000001
-0.393206,0.001075195
-0.39122999999999997,0.001265594
-0.389254,0.001321594
-0.38727799999999996,0.0012039940000000001
-0.385302,0.001321594
-0.383326,0.0012039940000000001
-0.38134999999999997,0.0011031950000000002
-0.379374,0.001198394
-0.377399,0.0012767940000000001
-0.375423,0.0011423950000000003
-0.373447,0.001024795
-0.371471,0.0011871940000000001
-0.36949499999999996,0.0011199950000000001
-0.367519,0.001075195
-0.365543,0.0011703940000000002
-0.363567,0.0011031950000000002
-0.361591,0.001041595
-0.35961499999999996,0.0010863950000000002
-0.357639,0.001131195
-0.355664,0.0010023950000000001
-0.353688,0.0009967950000000002
-0.35171199999999997,0.000946395
-0.349736,0.0012039940000000001
-0.34775999999999996,0.0008903960000000001
-0.345784,0.001041595
-0.343808,0.0009855950000000001
-0.34183199999999997,0.0009407950000000001
-0.339856,0.000946395
-0.33787999999999996,0.000873596
-0.335904,0.000991195
-0.333929,0.0008511960000000001
-0.331953,0.000800796
-0.32997699999999996,0.0010135950000000002
-0.328001,0.0008623960000000001
-0.326025,0.000834396
-0.324049,0.0009519950000000001
-0.322073,0.0008679960000000001
-0.32009699999999996,0.000912796
-0.318121,0.000828796
-0.316145,0.000767196
-0.314169,0.000834396
-0.31219399999999997,0.000739196
-0.310218,0.0009015960000000001
-0.30824199999999996,0.0007951960000000001
-0.306266,0.000817596
-0.30429,0.0008623960000000001
-0.30231399999999997,0.000632797
-0.300338,0.000811996
-0.29836199999999996,0.000895996
-0.296386,0.000783996
-0.29441,0.000845596
-0.29243399999999997,0.000520797
-0.290458,0.000800796
-0.288483,0.000828796
-0.286507,0.0006831970000000001
