Potential (V),Current (µA)
-0.400244,1.9599909999999998
-0.398095,0.559997
-0.39594599999999996,0.0
-0.393797,-0.33599799999999996
-0.391648,-0.279998
-0.389499,-0.279998
-0.38734999999999997,-0.251998
-0.38520099999999996,-0.223999
-0.383052,-0.195999
-0.380903,-0.16799899999999998
-0.378754,-0.153999
-0.37660499999999997,-0.139999
-0.37445599999999996,-0.125999
-0.372307,-0.118999
-0.370158,-0.118999
-0.368009,-0.11549899999999999
-0.36585999999999996,-0.111999
-0.363711,-0.111999
-0.361562,-0.106749
-0.359413,-0.103249
-0.35726399999999997,-0.101499
-0.35511499999999996,-0.09712456800000001
-0.352967,-0.08837460800000001
-0.35081799999999996,-0.08137464
-0.348669,-0.073499672
-0.34652,-0.0678122
-0.344371,-0.06212472
-0.34222199999999997,-0.05862474000000001
-0.34007299999999996,-0.059280988
-0.337924,-0.06081222800000001
-0.335775,-0.10926499999999999
-0.333626,-0.11440499999999999
-0.33147699999999997,-0.118015
-0.329328,-0.124468
-0.327179,-0.122936
-0.32503,-0.12359299999999998
-0.322881,-0.120749
-0.32073199999999996,-0.12042099999999999
-0.318583,-0.109374
-0.316434,-0.102812
-0.314285,-0.093515208
-0.31213599999999997,-0.081921512
-0.309987,-0.06704658000000001
-0.307838,-0.06114035200000001
-0.305689,-0.062562224
-0.30354,-0.07459341600000001
-0.30139099999999996,-0.08137464
-0.299242,-0.092968336
-0.29709399999999997,-0.09624956800000001
-0.294945,-0.09898393600000001
-0.292796,-0.105874
-0.290647,-0.100952
-0.288498,-0.10248299999999999
-0.28634899999999996,-0.098546432
-0.2842,-0.09395270400000001
-0.282051,-0.084109008
-0.279902,-0.076124664
-0.27775299999999997,-0.068140328
-0.27560399999999996,-0.05414038400000001
-0.273455,-0.045937296
-0.271306,-0.05315601200000001
-0.269157,-0.06146848
-0.26700799999999997,-0.067593448
-0.264859,-0.07699965600000001
-0.26271,-0.08268712800000001
-0.260561,-0.09034335200000002
-0.258412,-0.09099960000000001
-0.25626299999999996,-0.093843336
-0.254114,-0.09154646400000001
-0.251965,-0.088483976
-0.24981599999999998,-0.084327752
-0.247667,-0.07459341600000001
-0.245518,-0.06584346
-0.243369,-0.057749744
-0.24122,-0.04626542000000001
-0.23907199999999998,-0.04003107200000001
-0.236923,-0.044843548000000004
-0.23477399999999998,-0.05567162800000001
-0.232625,-0.05993723200000001
-0.230476,-0.06967156800000002
-0.228327,-0.07820277600000002
-0.226178,-0.08093714400000002
-0.22402899999999998,-0.083780872
-0.22188,-0.08673399200000001
-0.21973099999999998,-0.082249632
-0.217582,-0.08115588800000001
-0.21543299999999999,-0.076780904
-0.213284,-0.07054656000000001
-0.211135,-0.062015348000000005
-0.20898599999999998,-0.048343536000000006
-0.206837,-0.04517167600000001
-0.20468799999999998,-0.034781096000000004
-0.202539,-0.041234192
-0.20038999999999998,-0.047468540000000004
-0.198241,-0.056984124000000004
-0.196092,-0.06321846800000001
-0.193943,-0.072187176
-0.191794,-0.07776528
-0.18964499999999998,-0.078749648
-0.187496,-0.078421528
-0.18534699999999998,-0.08028088800000001
-0.183199,-0.07710903200000001
-0.18105,-0.06890594400000001
-0.178901,-0.06540596000000001
-0.176752,-0.05359351200000001
-0.17460299999999998,-0.048452912
-0.172454,-0.038609204
-0.17030499999999998,-0.036093588
-0.168156,-0.036531087999999996
-0.166007,-0.043968556000000006
-0.163858,-0.052718516
-0.161709,-0.05939036000000001
-0.15955999999999998,-0.06693720400000001
-0.157411,-0.07306217599999999
-0.15526199999999998,-0.07360904800000001
-0.153113,-0.07667153600000001
-0.150964,-0.075577792
-0.148815,-0.073171552
-0.146666,-0.066499704
-0.144517,-0.05960910800000001
-0.142368,-0.05206226800000001
-0.14021899999999998,-0.04473417600000001
-0.13807,-0.038609204
-0.135921,-0.03149986
-0.133772,-0.035437344
-0.131623,-0.042984184
-0.129474,-0.049546656
-0.127326,-0.057312244000000005
-0.12517699999999998,-0.064859088
-0.123028,-0.066062208
-0.120879,-0.07174968000000001
-0.11872999999999999,-0.07240592800000001
-0.11658099999999999,-0.07328092000000001
-0.11443199999999999,-0.066609076
-0.112283,-0.06518721200000001
-0.110134,-0.057202872
-0.107985,-0.048452912
-0.105836,-0.044077928
-0.103687,-0.036859212
-0.10153799999999999,-0.028328
-0.099389504,-0.035218596000000005
-0.097240536,-0.03959357200000001
-0.09509157600000001,-0.046921668
-0.09294260800000001,-0.05381226
-0.090793648,-0.06146848
-0.088644688,-0.067155952
-0.08649572800000001,-0.066171584
-0.08434676,-0.072843432
-0.0821978,-0.066280956
-0.08004884000000001,-0.06518721200000001
-0.07789987200000001,-0.06026536
-0.07575092,-0.05501538
-0.073601952,-0.04779666400000001
-0.071452992,-0.040577944000000005
-0.069304024,-0.037187336
-0.067155064,-0.030077992000000005
-0.065006108,-0.032046732
-0.062857144,-0.041452944000000005
-0.06070818,-0.044952928
-0.058559216000000004,-0.05162476800000001
-0.056410256000000006,-0.05785911600000001
-0.054261292,-0.062890344
-0.052112328000000006,-0.06682782400000001
-0.049963368,-0.066718452
-0.047814408,-0.06923407200000001
-0.045665448000000004,-0.061359104000000005
-0.043516484,-0.058952864
-0.041367520000000005,-0.05468726
-0.03921856,-0.046484168
-0.037069596,-0.04024982
-0.034920632,-0.03467172400000001
-0.032771674,-0.029968616000000003
-0.03062271,-0.034124848
-0.028473748,-0.039812324
-0.026324786000000003,-0.048890408
-0.024175824000000002,-0.0506404
-0.022026862,-0.056874748
-0.0198779,-0.06682782400000001
-0.017728938,-0.065515332
-0.015579975000000001,-0.065734088
-0.013431014000000002,-0.067155952
-0.011282051000000001,-0.06103097600000001
-0.009133089,-0.06059348
-0.0069841270000000006,-0.05359351200000001
-0.004835164,-0.049874776
-0.0026862020000000004,-0.042984184
-0.00053724,-0.035327968
0.0016117210000000002,-0.03456234400000001
0.0037606830000000003,-0.035874840000000005
0.005909646,-0.041015444000000005
0.008058607,-0.046593544
0.010207570000000001,-0.051187276000000004
0.012356532,-0.05960910800000001
0.014505494,-0.061577852
0.016654456,-0.066390328
0.018803418000000002,-0.06595283600000001
0.020952382000000002,-0.060374732
0.023101342,-0.06431221200000001
0.025250304,-0.056546624000000004
0.027399266000000002,-0.051843520000000004
0.02954823,-0.045937296
0.031697192,-0.04068732
0.033846156,-0.035874840000000005
0.035995116,-0.030843614000000005
0.038144080000000004,-0.037624832000000004
0.040293036000000004,-0.041124816
0.042442,-0.042984184
0.044590964000000004,-0.05239039200000001
0.046739924,-0.057968492
0.048888888000000005,-0.059171612000000005
0.051037852,-0.062890344
0.053186812,-0.06387471600000001
0.055335776,-0.060702856000000006
0.057484736,-0.060046612000000006
0.059633700000000005,-0.057202872
0.06178266,-0.049874776
0.06393162000000001,-0.042109188000000006
0.066080584,-0.039374824
0.068229552,-0.033796724
0.070378512,-0.031281112
0.07252747200000001,-0.035109216000000006
0.074676432,-0.040796692
