Potential (V),Current (µA)
-0.50017,-1.9599909999999998
-0.498021,-1.399993
-0.495872,-1.399993
-0.493724,-0.727996
-0.491575,-0.671997
-0.48942599999999997,-0.671997
-0.48727699999999996,-0.587997
-0.485128,-0.5319969999999999
-0.482979,-0.503997
-0.48083,-0.461997
-0.47868099999999997,-0.447998
-0.47653199999999996,-0.433998
-0.474383,-0.426998
-0.472234,-0.426998
-0.470085,-0.426998
-0.46793599999999996,-0.416498
-0.465787,-0.405998
-0.463638,-0.402498
-0.461489,-0.397248
-0.45933999999999997,-0.388498
-0.45719099999999996,-0.38149799999999995
-0.455042,-0.37449799999999994
-0.452893,-0.363998
-0.450744,-0.34912299999999996
-0.44859499999999997,-0.344748
-0.44644599999999995,-0.32724800000000004
-0.444297,-0.318061
-0.442148,-0.341029
-0.439999,-0.346717
-0.437851,-0.350873
-0.435702,-0.355248
-0.43355299999999997,-0.351529
-0.43140399999999995,-0.353935
-0.429255,-0.34606000000000003
-0.427106,-0.349342
-0.424957,-0.339717
-0.42280799999999996,-0.33337300000000003
-0.420659,-0.329436
-0.41851,-0.31718599999999997
-0.416361,-0.306029
-0.41421199999999997,-0.292248
-0.41206299999999996,-0.280217
-0.409914,-0.26840499999999995
-0.407765,-0.276717
-0.405616,-0.28809199999999996
-0.40346699999999996,-0.288748
-0.401318,-0.291373
-0.399169,-0.296842
-0.39702,-0.292029
-0.39487099999999997,-0.29574799999999996
-0.39272199999999996,-0.291373
-0.390573,-0.289186
-0.388424,-0.282623
-0.386275,-0.275186
-0.38412599999999997,-0.27190499999999995
-0.38197699999999996,-0.25374800000000003
-0.37982899999999997,-0.24281100000000003
-0.37767999999999996,-0.231436
-0.375531,-0.22312400000000002
-0.373382,-0.231436
-0.371233,-0.24018599999999998
-0.36908399999999997,-0.247623
-0.36693499999999996,-0.250248
-0.364786,-0.253092
-0.362637,-0.25571699999999997
-0.360488,-0.252655
-0.35833899999999996,-0.250905
-0.35619,-0.24806099999999998
-0.354041,-0.24281100000000003
-0.351892,-0.24018599999999998
-0.34974299999999997,-0.228373
-0.34759399999999996,-0.22377999999999998
-0.345445,-0.205842
-0.343296,-0.196217
-0.341147,-0.19228
-0.33899799999999997,-0.197749
-0.336849,-0.207592
-0.3347,-0.21218599999999999
-0.332551,-0.215905
-0.330402,-0.222249
-0.32825299999999996,-0.222905
-0.326104,-0.224217
-0.32395599999999997,-0.222686
-0.321807,-0.21503
-0.319658,-0.21852999999999997
-0.317509,-0.20846699999999999
-0.31536,-0.201249
-0.31321099999999996,-0.192717
-0.311062,-0.178717
-0.308913,-0.170624
-0.306764,-0.164061
-0.30461499999999997,-0.17368599999999998
-0.302466,-0.18003
-0.300317,-0.18724899999999997
-0.298168,-0.19381099999999998
-0.296019,-0.19752999999999998
-0.29386999999999996,-0.197749
-0.291721,-0.198405
-0.289572,-0.197749
-0.287423,-0.195999
-0.28527399999999997,-0.193155
-0.28312499999999996,-0.18593600000000002
-0.280976,-0.180686
-0.278827,-0.167343
-0.276678,-0.161436
-0.27452899999999997,-0.148749
-0.27238,-0.145686
-0.270231,-0.152468
-0.26808299999999996,-0.160561
-0.265934,-0.16843599999999997
-0.263785,-0.17303000000000002
-0.261636,-0.180467
-0.25948699999999997,-0.178936
-0.257338,-0.178061
-0.255189,-0.18178
-0.25304,-0.177624
-0.250891,-0.174342
-0.248742,-0.17018599999999998
-0.24659299999999998,-0.16077999999999998
-0.244444,-0.15312399999999998
-0.24229499999999998,-0.144155
-0.240146,-0.13453
-0.237997,-0.131468
-0.235848,-0.135405
-0.233699,-0.147218
-0.23154999999999998,-0.15028
-0.229401,-0.159249
-0.22725199999999998,-0.163186
-0.225103,-0.165593
-0.22295399999999999,-0.16799899999999998
-0.220805,-0.165155
-0.218656,-0.16799899999999998
-0.21650699999999998,-0.16077999999999998
-0.214358,-0.154436
-0.21220999999999998,-0.14918599999999999
-0.210061,-0.141749
-0.20791199999999999,-0.131686
-0.205763,-0.12315499999999999
-0.203614,-0.119218
-0.20146499999999998,-0.126655
-0.199316,-0.13474899999999998
-0.19716699999999998,-0.142405
-0.195018,-0.14678
-0.19286899999999998,-0.149405
-0.19072,-0.15465500000000001
-0.188571,-0.155749
-0.186422,-0.155968
-0.184273,-0.15378
-0.18212399999999998,-0.150936
-0.179975,-0.146124
-0.17782599999999998,-0.137155
-0.175677,-0.132124
-0.173528,-0.12228000000000001
-0.171379,-0.113311
-0.16923,-0.11068700000000001
-0.16708099999999998,-0.116593
-0.164932,-0.126655
-0.16278299999999998,-0.131468
-0.160634,-0.138249
-0.158485,-0.141311
-0.156336,-0.143936
-0.154188,-0.148749
-0.15203899999999998,-0.148749
-0.14989,-0.141749
-0.14774099999999998,-0.13978
-0.145592,-0.135624
-0.143443,-0.13081099999999998
-0.141294,-0.12424899999999998
-0.139145,-0.11462399999999999
-0.136996,-0.10828
-0.134847,-0.102374
-0.13269799999999998,-0.112218
-0.130549,-0.116811
-0.1284,-0.12381099999999999
-0.126251,-0.12884299999999999
-0.12410199999999999,-0.133874
-0.12195299999999999,-0.13628
-0.119804,-0.13890499999999997
-0.117655,-0.140436
-0.115506,-0.137374
-0.113357,-0.13081099999999998
-0.111208,-0.129936
-0.10905899999999999,-0.12359299999999998
-0.10690999999999999,-0.11374899999999999
-0.10476099999999999,-0.107843
-0.102612,-0.09996830400000001
-0.100463,-0.098437064
-0.098315016,-0.105874
-0.096166048,-0.110905
-0.09401709600000001,-0.116811
-0.091868136,-0.12184299999999999
-0.089719168,-0.12949899999999998
-0.08757020800000001,-0.130155
-0.08542124000000001,-0.131686
-0.08327228,-0.13256099999999998
-0.08112332,-0.127311
-0.07897436000000001,-0.12534299999999998
-0.076825392,-0.122499
-0.074676432,-0.11724899999999999
-0.07252747200000001,-0.11003
-0.070378512,-0.099749552
-0.068229552,-0.09865580800000001
-0.066080584,-0.092968336
-0.06393162000000001,-0.09865580800000001
-0.06178266,-0.10456199999999999
-0.059633700000000005,-0.11068700000000001
-0.057484736,-0.116155
-0.055335776,-0.12009299999999999
-0.053186812,-0.12578
-0.051037852,-0.12578
-0.048888888000000005,-0.122061
-0.046739924,-0.122936
-0.044590964000000004,-0.118999
-0.042442,-0.11549899999999999
-0.040293036000000004,-0.11003
-0.038144080000000004,-0.10346799999999999
-0.035995116,-0.09646832000000001
-0.033846156,-0.091874592
-0.031697192,-0.089905856
-0.02954823,-0.09471832800000002
-0.027399266000000002,-0.09668707200000001
-0.025250304,-0.10521799999999999
-0.023101342,-0.111124
-0.020952382000000002,-0.11352999999999999
-0.018803418000000002,-0.118343
-0.016654456,-0.116811
-0.014505494,-0.11943599999999999
-0.012356532,-0.115061
-0.010207570000000001,-0.11549899999999999
-0.008058607,-0.109812
-0.005909646,-0.10368699999999999
-0.0037606830000000003,-0.09865580800000001
-0.0016117210000000002,-0.09340584000000002
0.00053724,-0.088155856
0.0026862020000000004,-0.08618711200000001
0.004835164,-0.08859336000000001
0.0069841270000000006,-0.09471832800000002
0.009133089,-0.100187
0.011282051000000001,-0.105655
0.013431014000000002,-0.110468
0.015579975000000001,-0.109155
0.017728938,-0.111999
0.0198779,-0.111343
0.022026862,-0.111999
0.024175824000000002,-0.107843
0.026324786000000003,-0.10478
0.028473748,-0.100187
0.03062271,-0.09406208
0.032771674,-0.09143709600000001
0.034920632,-0.085749616
0.037069596,-0.08137464
0.03921856,-0.089030856
0.041367520000000005,-0.092312088
0.043516484,-0.09799956800000001
0.045665448000000004,-0.104124
0.047814408,-0.10609299999999999
0.049963368,-0.11068700000000001
0.052112328000000006,-0.109155
0.054261292,-0.111999
0.056410256000000006,-0.109155
0.058559216000000004,-0.10631199999999999
0.06070818,-0.101499
0.062857144,-0.099093312
0.065006108,-0.09253084000000002
0.067155064,-0.08946835200000001
0.069304024,-0.08399963200000002
0.071452992,-0.083780872
0.073601952,-0.088155856
0.07575092,-0.09559332800000002
0.07789987200000001,-0.09931205600000001
0.08004884000000001,-0.10434299999999999
0.0821978,-0.107843
0.08434676,-0.109593
0.08649572800000001,-0.113093
0.088644688,-0.111343
0.090793648,-0.112655
0.09294260800000001,-0.108718
0.09509157600000001,-0.102812
0.097240536,-0.10128000000000001
0.099389504,-0.095155824
