Time (s),Potential (V),Current (uA)
0.0,-0.999811,-0.795196
0.19999899999999998,-0.999811,-0.537597
0.399999,-0.999811,-0.459197
0.6,-0.999811,-0.425598
0.799999,-0.999811,-0.403198
0.799999,-0.999811,-0.391998
0.809999001,-0.999811,-0.391998
0.819999002,-0.999811,-0.391998
0.829999002,-0.999811,-0.391998
0.839999004,-0.999811,-0.391998
0.8499990040000001,-0.999811,-0.391998
0.8599990080000001,-0.999811,-0.391998
0.869999008,-0.999811,-0.391998
0.879999008,-0.999811,-0.391998
0.889999,-0.999811,-0.38079799999999997
0.899999,-0.999811,-0.391998
0.909998,-0.999811,-0.38079799999999997
0.919998,-0.999811,-0.38079799999999997
0.929998,-0.999811,-0.38079799999999997
0.939998,-0.999811,-0.38079799999999997
0.949999,-0.999811,-0.38079799999999997
0.959999,-0.999811,-0.38079799999999997
0.9699990000000001,-0.999811,-0.38079799999999997
0.9799990000000001,-0.999811,-0.38079799999999997
0.9899990000000001,-0.999811,-0.38079799999999997
0.999999,-0.999811,-0.38079799999999997
1.009999,-0.999811,-0.38079799999999997
1.019999,-0.999811,-0.38079799999999997
1.029999,-0.999811,-0.38079799999999997
1.039999,-0.999811,-0.38079799999999997
1.0499990000000001,-0.999811,-0.369598
1.059999,-0.999811,-0.38079799999999997
1.069999,-0.999811,-0.369598
1.079999,-0.999811,-0.369598
1.089999,-0.999811,-0.369598
1.099999,-0.999811,-0.369598
1.109998,-0.999811,-0.369598
1.119998,-0.999811,-0.369598
1.129998,-0.999811,-0.369598
1.139998,-0.999811,-0.369598
1.149998,-0.999811,-0.369598
1.1599979999999999,-0.999811,-0.369598
1.169998,-0.999811,-0.369598
1.1799979999999999,-0.999811,-0.369598
1.1899980000000001,-0.999811,-0.369598
1.199998,-0.999811,-0.358398
1.2099980000000001,-0.999811,-0.358398
1.219998,-0.999811,-0.358398
1.229998,-0.999811,-0.358398
1.239998,-0.999811,-0.358398
1.249998,-0.999811,-0.358398
1.259998,-0.999811,-0.358398
1.269998,-0.999811,-0.358398
1.279998,-0.999811,-0.358398
1.289998,-0.999811,-0.358398
1.299998,-0.999811,-0.358398
1.309998,-0.999811,-0.358398
1.319998,-0.999811,-0.358398
1.329998,-0.999811,-0.358398
1.339998,-0.999811,-0.358398
1.349998,-0.999811,-0.358398
1.359998,-0.999811,-0.358398
1.3699979999999998,-0.999811,-0.358398
1.379998,-0.999811,-0.358398
1.3899979999999998,-0.999811,-0.358398
1.399998,-0.999811,-0.347198
1.4099979999999999,-0.999811,-0.347198
1.419998,-0.999811,-0.347198
1.4299979999999999,-0.999811,-0.347198
