Time (s),Potential (V),Current (uA)
0.0,-0.700024,-0.010499954000000002
1.185546,-0.701098,-0.010499954000000002
2.3710929999999997,-0.7021729999999999,-0.009624957000000002
3.556641,-0.703247,-0.009624957000000002
4.7421869999999995,-0.704322,-0.009624957000000002
5.927734,-0.705396,-0.009624957000000002
7.113281,-0.706471,-0.009624957000000002
8.298828,-0.707545,-0.009624957000000002
9.484375,-0.7086199999999999,-0.009624957000000002
10.669922,-0.7096939999999999,-0.009624957000000002
11.855469,-0.710769,-0.009624957000000002
13.041015999999999,-0.711843,-0.009624957000000002
14.226562999999999,-0.7129179999999999,-0.009624957000000002
15.412109,-0.713992,-0.009624957000000002
16.597656999999998,-0.715067,-0.009624957000000002
17.783203999999998,-0.7161409999999999,-0.010499954000000002
18.96875,-0.717216,-0.009624957000000002
20.154298,-0.71829,-0.009624957000000002
21.339844,-0.7193649999999999,-0.009624957000000002
22.525392,-0.7204389999999999,-0.010499954000000002
23.710938,-0.721514,-0.009624957000000002
24.896483999999997,-0.722588,-0.009624957000000002
26.082031999999998,-0.7236619999999999,-0.009624957000000002
27.267578,-0.724737,-0.009624957000000002
28.453125999999997,-0.725811,-0.009624957000000002
29.638672,-0.7268859999999999,-0.009624957000000002
30.824218,-0.7279599999999999,-0.009624957000000002
32.009768,-0.729035,-0.009624957000000002
33.195313999999996,-0.730109,-0.009624957000000002
34.38086,-0.731184,-0.009624957000000002
35.566407999999996,-0.732258,-0.009624957000000002
36.751956,-0.733333,-0.009624957000000002
37.9375,-0.7344069999999999,-0.010499954000000002
39.123048,-0.735482,-0.009624957000000002
40.308596,-0.736556,-0.009624957000000002
41.49414,-0.7376309999999999,-0.009624957000000002
42.679688,-0.738705,-0.010499954000000002
43.865235999999996,-0.73978,-0.010499954000000002
45.050784,-0.740854,-0.009624957000000002
46.236328,-0.741929,-0.010499954000000002
47.421876,-0.743003,-0.010499954000000002
48.607423999999995,-0.744078,-0.009624957000000002
49.792967999999995,-0.7451519999999999,-0.009624957000000002
50.978516,-0.746227,-0.009624957000000002
52.164063999999996,-0.747301,-0.009624957000000002
53.349607999999996,-0.7483759999999999,-0.009624957000000002
54.535156,-0.74945,-0.010499954000000002
55.720704,-0.750524,-0.010499954000000002
56.906251999999995,-0.751599,-0.010499954000000002
58.091795999999995,-0.7526729999999999,-0.010499954000000002
59.277344,-0.753748,-0.009624957000000002
60.462892,-0.754822,-0.010499954000000002
61.648436,-0.7558969999999999,-0.010499954000000002
62.833983999999994,-0.756971,-0.010499954000000002
64.019536,-0.758046,-0.010499954000000002
65.20508,-0.75912,-0.010499954000000002
66.39062799999999,-0.760195,-0.010499954000000002
67.576176,-0.761269,-0.010499954000000002
68.76172,-0.7623439999999999,-0.010499954000000002
69.947272,-0.7634179999999999,-0.010499954000000002
71.13281599999999,-0.764493,-0.010499954000000002
72.31836,-0.765567,-0.010499954000000002
73.503912,-0.7666419999999999,-0.010499954000000002
74.68945599999999,-0.767716,-0.010499954000000002
75.875,-0.768791,-0.010499954000000002
77.060552,-0.7698649999999999,-0.010499954000000002
78.246096,-0.77094,-0.010499954000000002
79.43164,-0.772014,-0.010499954000000002
80.617192,-0.7730889999999999,-0.010499954000000002
81.802736,-0.7741629999999999,-0.010499954000000002
82.98828,-0.775238,-0.010499954000000002
84.17383199999999,-0.776312,-0.010499954000000002
85.359376,-0.7773869999999999,-0.010499954000000002
86.544928,-0.778461,-0.010499954000000002
87.73047199999999,-0.779535,-0.010499954000000002
88.916016,-0.7806099999999999,-0.010499954000000002
90.101568,-0.7816839999999999,-0.010499954000000002
91.287112,-0.782759,-0.010499954000000002
92.472656,-0.783833,-0.010499954000000002
93.658208,-0.7849079999999999,-0.011374950000000002
94.843752,-0.785982,-0.011374950000000002
96.029296,-0.787057,-0.011374950000000002
97.21484799999999,-0.7881309999999999,-0.011374950000000002
98.400392,-0.789206,-0.011374950000000002
99.58593599999999,-0.79028,-0.011374950000000002
100.771,-0.7913549999999999,-0.011374950000000002
101.95700000000001,-0.7924289999999999,-0.011374950000000002
103.142,-0.793504,-0.011374950000000002
104.328,-0.794578,-0.011374950000000002
105.513,-0.7956529999999999,-0.011374950000000002
106.699,-0.796727,-0.011374950000000002
107.884,-0.797802,-0.011374950000000002
109.07000000000001,-0.7988759999999999,-0.011374950000000002
110.255,-0.799951,-0.011374950000000002
111.441,-0.801025,-0.011374950000000002
112.626,-0.8020999999999999,-0.011374950000000002
113.812,-0.8031739999999999,-0.011374950000000002
114.998,-0.804249,-0.011374950000000002
116.183,-0.805323,-0.011374950000000002
117.369,-0.806398,-0.011374950000000002
118.554,-0.807472,-0.011374950000000002
119.74000000000001,-0.808547,-0.011374950000000002
120.925,-0.8096209999999999,-0.011374950000000002
122.111,-0.8106949999999999,-0.011374950000000002
123.296,-0.81177,-0.012249946000000001
124.482,-0.812844,-0.011374950000000002
125.667,-0.813919,-0.012249946000000001
126.85300000000001,-0.814993,-0.012249946000000001
128.03900000000002,-0.816068,-0.012249946000000001
129.224,-0.8171419999999999,-0.012249946000000001
130.41,-0.818217,-0.012249946000000001
131.595,-0.819291,-0.012249946000000001
132.781,-0.8203659999999999,-0.012249946000000001
133.966,-0.82144,-0.012249946000000001
135.15200000000002,-0.822515,-0.012249946000000001
136.337,-0.823589,-0.012249946000000001
137.523,-0.824664,-0.012249946000000001
138.709,-0.825738,-0.012249946000000001
139.894,-0.8268129999999999,-0.012249946000000001
141.08,-0.8278869999999999,-0.012249946000000001
