Time (s),Potential (V),Current (uA)
0.0,-0.700024,-0.014874934000000001
1.185546,-0.701098,-0.013999938000000002
2.3710929999999997,-0.7021729999999999,-0.013999938000000002
3.556641,-0.703247,-0.013124942000000002
4.7421869999999995,-0.704322,-0.013124942000000002
5.927734,-0.705396,-0.013124942000000002
7.113281,-0.706471,-0.013124942000000002
8.298828,-0.707545,-0.012249946000000001
9.484375,-0.7086199999999999,-0.012249946000000001
10.669922,-0.7096939999999999,-0.012249946000000001
11.855469,-0.710769,-0.012249946000000001
13.041015999999999,-0.711843,-0.012249946000000001
14.226562999999999,-0.7129179999999999,-0.012249946000000001
15.412109,-0.713992,-0.012249946000000001
16.597656999999998,-0.715067,-0.012249946000000001
17.783203999999998,-0.7161409999999999,-0.012249946000000001
18.96875,-0.717216,-0.012249946000000001
20.154298,-0.71829,-0.012249946000000001
21.339844,-0.7193649999999999,-0.012249946000000001
22.525392,-0.7204389999999999,-0.012249946000000001
23.710938,-0.721514,-0.012249946000000001
24.896483999999997,-0.722588,-0.012249946000000001
26.082031999999998,-0.7236619999999999,-0.012249946000000001
27.267578,-0.724737,-0.012249946000000001
28.453125999999997,-0.725811,-0.011374950000000002
29.638672,-0.7268859999999999,-0.011374950000000002
30.824218,-0.7279599999999999,-0.011374950000000002
32.009768,-0.729035,-0.011374950000000002
33.195313999999996,-0.730109,-0.011374950000000002
34.38086,-0.731184,-0.012249946000000001
35.566407999999996,-0.732258,-0.012249946000000001
36.751956,-0.733333,-0.012249946000000001
37.9375,-0.7344069999999999,-0.012249946000000001
39.123048,-0.735482,-0.012249946000000001
40.308596,-0.736556,-0.012249946000000001
41.49414,-0.7376309999999999,-0.012249946000000001
42.679688,-0.738705,-0.012249946000000001
43.865235999999996,-0.73978,-0.012249946000000001
45.050784,-0.740854,-0.012249946000000001
46.236328,-0.741929,-0.012249946000000001
47.421876,-0.743003,-0.012249946000000001
48.607423999999995,-0.744078,-0.012249946000000001
49.792967999999995,-0.7451519999999999,-0.012249946000000001
50.978516,-0.746227,-0.012249946000000001
52.164063999999996,-0.747301,-0.012249946000000001
53.349607999999996,-0.7483759999999999,-0.012249946000000001
54.535156,-0.74945,-0.012249946000000001
55.720704,-0.750524,-0.012249946000000001
56.906251999999995,-0.751599,-0.012249946000000001
58.091795999999995,-0.7526729999999999,-0.012249946000000001
59.277344,-0.753748,-0.012249946000000001
60.462892,-0.754822,-0.012249946000000001
61.648436,-0.7558969999999999,-0.012249946000000001
62.833983999999994,-0.756971,-0.012249946000000001
64.019536,-0.758046,-0.012249946000000001
65.20508,-0.75912,-0.012249946000000001
66.39062799999999,-0.760195,-0.012249946000000001
67.576176,-0.761269,-0.012249946000000001
68.76172,-0.7623439999999999,-0.012249946000000001
69.947272,-0.7634179999999999,-0.012249946000000001
71.13281599999999,-0.764493,-0.012249946000000001
72.31836,-0.765567,-0.012249946000000001
73.503912,-0.7666419999999999,-0.012249946000000001
74.68945599999999,-0.767716,-0.012249946000000001
75.875,-0.768791,-0.012249946000000001
77.060552,-0.7698649999999999,-0.012249946000000001
78.246096,-0.77094,-0.012249946000000001
79.43164,-0.772014,-0.012249946000000001
80.617192,-0.7730889999999999,-0.012249946000000001
81.802736,-0.7741629999999999,-0.012249946000000001
82.98828,-0.775238,-0.012249946000000001
84.17383199999999,-0.776312,-0.013124942000000002
85.359376,-0.7773869999999999,-0.013124942000000002
86.544928,-0.778461,-0.013124942000000002
87.73047199999999,-0.779535,-0.013124942000000002
88.916016,-0.7806099999999999,-0.013124942000000002
90.101568,-0.7816839999999999,-0.013124942000000002
91.287112,-0.782759,-0.013124942000000002
92.472656,-0.783833,-0.013124942000000002
93.658208,-0.7849079999999999,-0.013124942000000002
94.843752,-0.785982,-0.013124942000000002
96.029296,-0.787057,-0.013124942000000002
97.21484799999999,-0.7881309999999999,-0.013124942000000002
98.400392,-0.789206,-0.013124942000000002
99.58593599999999,-0.79028,-0.013124942000000002
100.771,-0.7913549999999999,-0.013124942000000002
101.95700000000001,-0.7924289999999999,-0.013124942000000002
103.142,-0.793504,-0.013999938000000002
104.328,-0.794578,-0.013999938000000002
105.513,-0.7956529999999999,-0.013999938000000002
106.699,-0.796727,-0.013999938000000002
107.884,-0.797802,-0.013999938000000002
109.07000000000001,-0.7988759999999999,-0.013999938000000002
110.255,-0.799951,-0.013999938000000002
111.441,-0.801025,-0.013999938000000002
112.626,-0.8020999999999999,-0.013999938000000002
113.812,-0.8031739999999999,-0.013999938000000002
114.998,-0.804249,-0.013999938000000002
116.183,-0.805323,-0.013999938000000002
117.369,-0.806398,-0.013999938000000002
118.554,-0.807472,-0.013999938000000002
119.74000000000001,-0.808547,-0.013999938000000002
120.925,-0.8096209999999999,-0.013999938000000002
122.111,-0.8106949999999999,-0.013999938000000002
123.296,-0.81177,-0.014874934000000001
124.482,-0.812844,-0.013999938000000002
125.667,-0.813919,-0.014874934000000001
126.85300000000001,-0.814993,-0.013999938000000002
128.03900000000002,-0.816068,-0.014874934000000001
129.224,-0.8171419999999999,-0.014874934000000001
130.41,-0.818217,-0.014874934000000001
131.595,-0.819291,-0.014874934000000001
132.781,-0.8203659999999999,-0.014874934000000001
133.966,-0.82144,-0.014874934000000001
135.15200000000002,-0.822515,-0.014874934000000001
136.337,-0.823589,-0.014874934000000001
137.523,-0.824664,-0.014874934000000001
138.709,-0.825738,-0.014874934000000001
139.894,-0.8268129999999999,-0.01574993
141.08,-0.8278869999999999,-0.014874934000000001
142.26500000000001,-0.828962,-0.01574993
143.451,-0.830036,-0.01574993
144.636,-0.8311109999999999,-0.01574993
145.822,-0.832185,-0.01574993
147.007,-0.83326,-0.01574993
148.193,-0.8343339999999999,-0.01574993
149.37800000000001,-0.835409,-0.01574993
150.564,-0.836483,-0.01574993
151.75,-0.837557,-0.01574993
152.935,-0.8386319999999999,-0.016624926
154.121,-0.839706,-0.016624926
155.306,-0.840781,-0.016624926
156.492,-0.8418549999999999,-0.016624926
157.677,-0.84293,-0.016624926
158.863,-0.844004,-0.016624926
160.048,-0.8450789999999999,-0.017499922
161.234,-0.8461529999999999,-0.017499922
162.419,-0.847228,-0.017499922
163.605,-0.848302,-0.017499922
164.791,-0.8493769999999999,-0.018374918
165.976,-0.850451,-0.018374918
167.162,-0.851526,-0.018374918
168.347,-0.8525999999999999,-0.018374918
169.53300000000002,-0.853675,-0.018374918
170.71800000000002,-0.854749,-0.018374918
171.904,-0.8558239999999999,-0.019249914000000003
173.089,-0.8568979999999999,-0.019249914000000003
174.275,-0.857973,-0.019249914000000003
175.46,-0.859047,-0.019249914000000003
176.64600000000002,-0.8601219999999999,-0.019249914000000003
177.832,-0.861196,-0.02012491
179.017,-0.862271,-0.02012491
180.203,-0.8633449999999999,-0.02012491
181.388,-0.8644189999999999,-0.02012491
182.574,-0.865494,-0.02012491
183.75900000000001,-0.866568,-0.020999908000000005
184.945,-0.8676429999999999,-0.020999908000000005
186.13,-0.868717,-0.020999908000000005
187.316,-0.869792,-0.021874904
188.501,-0.8708659999999999,-0.021874904
189.687,-0.871941,-0.021874904
190.873,-0.873015,-0.021874904
192.058,-0.8740899999999999,-0.022749900000000003
193.244,-0.8751639999999999,-0.022749900000000003
194.429,-0.876239,-0.022749900000000003
195.615,-0.877313,-0.023624896000000003
196.8,-0.878388,-0.023624896000000003
