Potential (V),Current (uA)
-0.199853,-0.013999938000000002
-0.179975,0.0
-0.160097,0.0
-0.14021899999999998,0.013999938000000002
-0.12034099999999999,0.027999876000000003
-0.100463,0.04199981600000001
-0.08058607200000001,0.069999688
-0.06070818,0.09799956800000001
-0.040830280000000004,0.136499
-0.020952382000000002,0.183749
-0.001074481,0.237998
0.018803418000000002,0.30624799999999996
0.038681316,0.386748
0.058559216000000004,0.48737199999999997
0.07843712,0.614247
0.098315016,0.7761210000000001
0.11819199999999999,0.978245
0.13807,1.216244
0.157948,1.490993
0.17782599999999998,1.7902419999999999
0.197704,2.114865
0.217582,2.466613
0.23745999999999998,2.828862
0.257338,3.183235
0.27721599999999996,3.421234
0.29709399999999997,3.443984
0.316971,2.950486
0.336849,2.368614
0.35672699999999996,2.1122400000000003
0.37660499999999997,2.0387399999999998
0.396483,2.1026149999999997
0.416361,2.267114
0.436239,2.572488
0.456117,3.062486
0.475995,3.822857
0.495872,5.013726999999999
0.5157499999999999,6.824969
0.535628,9.299458
0.5555059999999999,12.353195
0.575384,15.29318
0.595262,17.71342
0.61514,19.274411999999998
0.635018,19.872912
0.6548959999999999,19.606912
0.674774,18.927916
0.6946519999999999,15.550431000000001
0.714529,12.585943
0.7344069999999999,10.688951999999999
0.754285,9.351958
0.7741629999999999,8.361462000000001
0.794041,7.584465999999999
0.813919,6.957968
0.833797,6.4469710000000005
0.853675,6.012973000000001
0.8735529999999999,5.641974
0.89343,5.3199760000000005
0.913308,5.036477
0.933186,4.787978
0.9530639999999999,4.567479
0.972942,4.36798
0.9928199999999999,4.189481
1.0126979999999999,4.024982
1.032576,3.881482
1.052454,3.748483
1.0723319999999998,3.622483
1.092209,3.510484
1.112087,3.4019839999999997
1.1319649999999999,3.303985
1.151843,3.216485
1.171721,3.1289860000000003
1.1915989999999999,3.051986
1.211477,2.978486
1.231355,2.908487
1.251233,2.841987
1.2711109999999999,2.7824869999999997
1.290989,2.722987
1.3108659999999999,2.6704879999999998
1.330744,2.617988
1.350622,2.568988
1.3704999999999998,2.523488
1.390378,2.477989
1.410256,2.435989
1.430134,2.3974889999999998
1.4500119999999999,2.355489
1.46989,2.320489
1.4897669999999998,2.2854889999999997
1.509645,2.25399
1.4897669999999998,2.22249
1.46989,2.19099
1.4500119999999999,2.16299
1.430134,2.13149
1.410256,2.10699
1.390378,2.07899
