Time (s),Potential (V),Current (uA)
0.0,-0.600097,-1.361493
0.009879557,-0.58989,-0.395498
0.019759114,-0.5796819999999999,-0.206499
0.029638672,-0.5694739999999999,-0.11549899999999999
0.039518228,-0.559267,-0.05249976800000001
0.049397788000000005,-0.549059,-0.020999908000000005
0.059277348,-0.538852,0.027999876000000003
0.069156904,-0.528644,0.05599975200000001
0.079036464,-0.5184369999999999,0.069999688
0.08891602400000001,-0.5082289999999999,0.09799956800000001
0.098795584,-0.498021,0.111999
0.108675,-0.48781399999999997,0.122499
0.11855399999999999,-0.477606,0.125999
0.128434,-0.46739899999999995,0.14699900000000002
0.138313,-0.45719099999999996,0.14349900000000002
0.148193,-0.446984,0.136499
0.158072,-0.436776,0.157499
0.167952,-0.426568,0.150499
0.177832,-0.416361,0.14699900000000002
0.187711,-0.406153,0.153999
0.197591,-0.39594599999999996,0.157499
0.20747,-0.38573799999999997,0.150499
0.21735,-0.375531,0.139999
0.227229,-0.365323,0.153999
0.237109,-0.35511499999999996,0.150499
0.24698799999999999,-0.344908,0.13299899999999998
0.256868,-0.3347,0.150499
0.266748,-0.324493,0.150499
0.276627,-0.314285,0.14349900000000002
0.286507,-0.30407799999999996,0.14349900000000002
0.296386,-0.29386999999999996,0.139999
0.306266,-0.283663,0.139999
0.316145,-0.273455,0.136499
0.326025,-0.263247,0.122499
0.335904,-0.25304,0.118999
0.345784,-0.242832,0.118999
0.355664,-0.232625,0.11549899999999999
0.365543,-0.222417,0.11549899999999999
0.375423,-0.21220999999999998,0.111999
0.385302,-0.202002,0.108499
0.395182,-0.191794,0.111999
0.405061,-0.181587,0.111999
0.414941,-0.171379,0.104999
0.424821,-0.16117199999999998,0.111999
0.4347,-0.150964,0.11549899999999999
0.44458,-0.140757,0.11549899999999999
0.454459,-0.130549,0.11549899999999999
0.464339,-0.12034099999999999,0.11549899999999999
0.474218,-0.110134,0.118999
0.484098,-0.099926736,0.122499
0.493977,-0.089719168,0.122499
0.503857,-0.0795116,0.122499
0.513737,-0.069304024,0.136499
0.523616,-0.05909646,0.125999
0.533496,-0.048888888000000005,0.125999
0.5433749999999999,-0.038681316,0.12949899999999998
0.5532549999999999,-0.028473748,0.12949899999999998
0.563134,-0.018266178,0.13299899999999998
0.573014,-0.008058607,0.13299899999999998
0.582893,0.002148962,0.14349900000000002
0.592773,0.012356532,0.150499
0.602652,0.022564102000000003,0.160999
0.612532,0.032771674,0.150499
0.6224109999999999,0.04297924,0.178499
0.6322909999999999,0.053186812,0.195999
0.64217,0.063394384,0.192499
0.65205,0.073601952,0.202999
0.661929,0.08380952800000001,0.213499
0.671809,0.09401709600000001,0.220499
0.681689,0.104224,0.213499
0.691568,0.11443199999999999,0.216999
0.701448,0.124639,0.213499
0.7113269999999999,0.134847,0.23099799999999998
0.7212069999999999,0.145054,0.216999
0.731086,0.15526199999999998,0.199499
0.740966,0.16547,0.213499
0.750845,0.175677,0.223999
0.760725,0.185885,0.202999
0.770604,0.196092,0.213499
0.780484,0.20629999999999998,0.23099799999999998
0.7903629999999999,0.21650699999999998,0.22749799999999998
0.8002429999999999,0.226715,0.22749799999999998
0.810122,0.236923,0.209999
0.820002,0.24713,0.199499
0.829881,0.257338,0.195999
0.839761,0.267545,0.153999
0.849641,0.27775299999999997,0.136499
0.85952,0.28796,0.136499
0.8694,0.298168,0.157499
0.8792789999999999,0.308376,0.192499
0.8891589999999999,0.318583,0.185499
0.899038,0.328791,0.174999
0.908918,0.33899799999999997,0.16799899999999998
0.918797,0.34920599999999996,0.164499
0.928677,0.359413,0.16799899999999998
0.938556,0.369621,0.178499
0.948436,0.37982899999999997,0.178499
0.9583149999999999,0.390036,0.18899899999999997
0.9681949999999999,0.400244,0.195999
0.978074,0.41045099999999995,0.202999
0.987954,0.420659,0.213499
0.997833,0.43086599999999997,0.220499
1.0077129999999999,0.44107399999999997,0.216999
1.017593,0.45128199999999996,0.216999
1.027472,0.461489,0.22749799999999998
1.037352,0.471697,0.209999
1.047231,0.481904,0.181999
1.057111,0.492112,0.17149899999999998
1.066991,0.502319,0.157499
1.07687,0.512527,0.14699900000000002
1.0867499999999999,0.522735,0.139999
1.0966289999999999,0.532942,0.136499
1.106509,0.54315,0.13299899999999998
1.1163889999999999,0.553357,0.136499
1.126268,0.563565,0.136499
1.136148,0.573772,0.14699900000000002
1.146027,0.5839799999999999,0.153999
1.155907,0.5941879999999999,0.157499
1.165786,0.604395,0.160999
1.1756659999999999,0.614603,0.157499
1.185546,0.62481,0.160999
1.195425,0.635018,0.17149899999999998
1.2053049999999998,0.6452249999999999,0.174999
1.215184,0.6554329999999999,0.178499
1.225064,0.66564,0.195999
1.234944,0.675848,0.209999
1.244823,0.686056,0.220499
1.254703,0.696263,0.241498
1.2645819999999999,0.706471,0.26249799999999995
1.274462,0.7166779999999999,0.279998
1.2843419999999999,0.7268859999999999,0.300998
1.2942209999999998,0.737093,0.325498
1.304101,0.747301,0.346498
1.31398,0.757509,0.370998
1.32386,0.767716,0.395498
1.333739,0.777924,0.423498
1.343619,0.7881309999999999,0.465497
1.353499,0.7983389999999999,0.5074970000000001
1.363378,0.808547,0.559997
1.3732579999999999,0.818754,0.626497
1.3831369999999998,0.828962,0.706996
1.393017,0.8391689999999999,0.790996
1.4028969999999998,0.8493769999999999,0.9064949999999999
1.412776,0.859584,1.060495
1.422656,0.869792,1.231994
1.432535,0.879999,1.445493
1.442415,0.890207,1.679992
1.452295,0.900415,1.9319909999999998
1.4621739999999999,0.9106219999999999,2.18749
1.472054,0.9208299999999999,2.439489
1.481933,0.931037,2.7019879999999996
1.4918129999999998,0.941245,2.988986
1.501692,0.951452,3.321485
1.511572,0.96166,3.685483
1.521452,0.971868,4.056481
1.531331,0.9820749999999999,4.39248
1.5412109999999999,0.9922829999999999,4.668978999999999
1.5510899999999999,1.0024899999999999,4.889478
