Time (s),Potential (V),Current (uA)
0.0,-0.400244,-0.069999688
0.009879557,-0.390036,-0.034999844
0.019759114,-0.37982899999999997,-0.024499892000000002
0.029638672,-0.369621,-0.017499922
0.039518228,-0.359413,-0.010499954000000002
0.049397788000000005,-0.34920599999999996,-0.006999969000000001
0.059277348,-0.33899799999999997,-0.006999969000000001
0.069156904,-0.328791,-0.006999969000000001
0.079036464,-0.318583,-0.0034999840000000003
0.08891602400000001,-0.308376,0.0
0.098795584,-0.298168,0.0
0.108675,-0.28796,0.0
0.11855399999999999,-0.27775299999999997,0.0
0.128434,-0.267545,0.0
0.138313,-0.257338,0.0
0.148193,-0.24713,0.0
0.158072,-0.236923,0.0
0.167952,-0.226715,0.0
0.177832,-0.21650699999999998,0.0
0.187711,-0.20629999999999998,0.0
0.197591,-0.196092,0.0
0.20747,-0.185885,0.0034999840000000003
0.21735,-0.175677,0.0034999840000000003
0.227229,-0.16547,0.0
0.237109,-0.15526199999999998,0.0034999840000000003
0.24698799999999999,-0.145054,0.0034999840000000003
0.256868,-0.134847,0.0034999840000000003
0.266748,-0.124639,0.0034999840000000003
0.276627,-0.11443199999999999,0.0034999840000000003
0.286507,-0.104224,0.0034999840000000003
0.296386,-0.09401709600000001,0.0034999840000000003
0.306266,-0.08380952800000001,0.0034999840000000003
0.316145,-0.073601952,0.0034999840000000003
0.326025,-0.063394384,0.0034999840000000003
0.335904,-0.053186812,0.0034999840000000003
0.345784,-0.04297924,0.006999969000000001
0.355664,-0.032771674,0.0034999840000000003
0.365543,-0.022564102000000003,0.0034999840000000003
0.375423,-0.012356532,0.006999969000000001
0.385302,-0.002148962,0.006999969000000001
0.395182,0.008058607,0.010499954000000002
0.405061,0.018266178,0.010499954000000002
0.414941,0.028473748,0.013999938000000002
0.424821,0.038681316,0.013999938000000002
0.4347,0.048888888000000005,0.013999938000000002
0.44458,0.05909646,0.017499922
0.454459,0.069304024,0.020999908000000005
0.464339,0.0795116,0.020999908000000005
0.474218,0.089719168,0.024499892000000002
0.484098,0.099926736,0.027999876000000003
0.493977,0.110134,0.03149986
0.503857,0.12034099999999999,0.034999844
0.513737,0.130549,0.04199981600000001
0.523616,0.140757,0.048999784000000005
0.533496,0.150964,0.05599975200000001
0.5433749999999999,0.16117199999999998,0.066499704
0.5532549999999999,0.171379,0.073499672
0.563134,0.181587,0.087499616
0.573014,0.191794,0.101499
0.582893,0.202002,0.11549899999999999
0.592773,0.21220999999999998,0.139999
0.602652,0.222417,0.160999
0.612532,0.232625,0.18899899999999997
0.6224109999999999,0.242832,0.220499
0.6322909999999999,0.25304,0.26599799999999996
0.64217,0.263247,0.321998
0.65205,0.273455,0.38149799999999995
0.661929,0.283663,0.440998
0.671809,0.29386999999999996,0.493497
0.681689,0.30407799999999996,0.535497
0.691568,0.314285,0.566997
0.701448,0.324493,0.598497
0.7113269999999999,0.3347,0.619497
0.7212069999999999,0.344908,0.640497
0.731086,0.35511499999999996,0.657997
0.740966,0.365323,0.671997
0.750845,0.375531,0.682496
0.760725,0.38573799999999997,0.6859959999999999
0.770604,0.39594599999999996,0.692996
0.780484,0.406153,0.696496
0.7903629999999999,0.416361,0.696496
0.8002429999999999,0.426568,0.699996
0.810122,0.436776,0.699996
0.820002,0.446984,0.699996
0.829881,0.45719099999999996,0.696496
0.839761,0.46739899999999995,0.696496
0.849641,0.477606,0.696496
0.85952,0.48781399999999997,0.696496
0.8694,0.498021,0.699996
0.8792789999999999,0.5082289999999999,0.699996
0.8891589999999999,0.5184369999999999,0.703496
0.899038,0.528644,0.706996
0.908918,0.538852,0.713996
0.918797,0.549059,0.720996
0.928677,0.559267,0.731496
0.938556,0.5694739999999999,0.745496
0.948436,0.5796819999999999,0.759496
0.9583149999999999,0.58989,0.780496
0.9681949999999999,0.600097,0.804996
0.978074,0.610305,0.832996
0.987954,0.620512,0.8644959999999999
0.997833,0.63072,0.9099949999999999
1.0077129999999999,0.640927,0.9589949999999999
1.017593,0.651135,1.025495
1.027472,0.661343,1.102495
1.037352,0.67155,1.200494
1.047231,0.681758,1.3194940000000002
1.057111,0.6919649999999999,1.4699929999999999
1.066991,0.7021729999999999,1.655492
1.07687,0.71238,1.882991
1.0867499999999999,0.722588,2.15949
1.0966289999999999,0.732796,2.4989879999999998
1.106509,0.743003,2.911987
1.1163889999999999,0.753211,3.4019839999999997
1.126268,0.7634179999999999,3.9794819999999995
1.136148,0.7736259999999999,4.630479
1.146027,0.783833,5.3409759999999995
1.155907,0.794041,6.075972
1.165786,0.804249,6.796969
1.1756659999999999,0.814456,7.465466
1.185546,0.824664,8.032464
1.195425,0.8348709999999999,8.455962
1.2053049999999998,0.8450789999999999,8.718461
1.215184,0.855286,8.823461
1.225064,0.865494,8.78146
1.234944,0.875702,8.623961
1.244823,0.885909,8.385962
1.254703,0.8961169999999999,8.095464
1.2645819999999999,0.9063239999999999,7.776965
1.274462,0.916532,7.447966
