Time (s),Potential (V),Current (uA)
0.0,-0.199853,-0.027999876000000003
0.009879557,-0.18964499999999998,-0.017499922
0.019759114,-0.179438,-0.010499954000000002
0.029638672,-0.16923,-0.006999969000000001
0.039518228,-0.159023,-0.0034999840000000003
0.049397788000000005,-0.148815,-0.0034999840000000003
0.059277348,-0.13860799999999998,0.0
0.069156904,-0.1284,0.0
0.079036464,-0.11819199999999999,0.0
0.08891602400000001,-0.107985,0.0
0.098795584,-0.09777777600000001,0.0
0.108675,-0.08757020800000001,0.0
0.11855399999999999,-0.077362632,0.0
0.128434,-0.067155064,0.0034999840000000003
0.138313,-0.056947496,0.0034999840000000003
0.148193,-0.046739924,0.0034999840000000003
0.158072,-0.036532356,0.0034999840000000003
0.167952,-0.026324786000000003,0.0034999840000000003
0.177832,-0.016117215,0.0034999840000000003
0.187711,-0.005909646,0.0034999840000000003
0.197591,0.004297924,0.006999969000000001
0.20747,0.014505494,0.006999969000000001
0.21735,0.024713064,0.010499954000000002
0.227229,0.034920632,0.010499954000000002
0.237109,0.045128204000000005,0.010499954000000002
0.24698799999999999,0.055335776,0.013999938000000002
0.256868,0.065543348,0.013999938000000002
0.266748,0.07575092,0.017499922
0.276627,0.08595848,0.020999908000000005
0.286507,0.096166048,0.024499892000000002
0.296386,0.106373,0.027999876000000003
0.306266,0.11658099999999999,0.03149986
0.316145,0.12678799999999998,0.03849982800000001
0.326025,0.136996,0.04549980000000001
0.335904,0.147203,0.05599975200000001
0.345784,0.157411,0.06299972
0.355664,0.167619,0.07699965600000001
0.365543,0.17782599999999998,0.09099960000000001
0.375423,0.18803399999999998,0.104999
0.385302,0.198241,0.125999
0.395182,0.208449,0.14349900000000002
0.405061,0.218656,0.164499
0.414941,0.22886399999999998,0.18899899999999997
0.424821,0.23907199999999998,0.213499
0.4347,0.249279,0.241498
0.44458,0.25948699999999997,0.272998
0.454459,0.269694,0.304498
0.464339,0.279902,0.33599799999999996
0.474218,0.290109,0.367498
0.484098,0.300317,0.402498
0.493977,0.310525,0.433998
0.503857,0.32073199999999996,0.465497
0.513737,0.33094,0.5004970000000001
0.523616,0.341147,0.5319969999999999
0.533496,0.351355,0.563497
0.5433749999999999,0.361562,0.5949969999999999
0.5532549999999999,0.37177,0.629997
0.563134,0.38197699999999996,0.6649970000000001
0.573014,0.392185,0.699996
0.582893,0.402393,0.738496
0.592773,0.41259999999999997,0.783996
0.602652,0.42280799999999996,0.8364959999999999
0.612532,0.433015,0.8924960000000001
0.6224109999999999,0.443223,0.9589949999999999
0.6322909999999999,0.45343,1.035995
0.64217,0.463638,1.1304949999999998
0.65205,0.473846,1.2354939999999999
0.661929,0.48405299999999996,1.361493
0.671809,0.49426099999999995,1.508493
0.681689,0.504468,1.683492
0.691568,0.514676,1.889991
0.701448,0.524883,2.13849
0.7113269999999999,0.535091,2.432489
0.7212069999999999,0.545299,2.7824869999999997
0.731086,0.5555059999999999,3.198985
0.740966,0.5657139999999999,3.695983
0.750845,0.575921,4.283981
0.760725,0.586129,4.987476999999999
0.770604,0.596336,5.813474
0.780484,0.606544,6.7689699999999995
0.7903629999999999,0.616752,7.857464
0.8002429999999999,0.6269589999999999,9.05446
0.810122,0.6371669999999999,10.324954
0.820002,0.647374,11.616447999999998
0.829881,0.657582,12.844942
0.839761,0.667789,13.887938
0.849641,0.677997,14.675434
0.85952,0.688205,15.123432
0.8694,0.6984119999999999,15.221430999999999
0.8792789999999999,0.7086199999999999,14.990432
0.8891589999999999,0.718827,14.475935
0.899038,0.729035,13.751437999999998
0.908918,0.739242,12.900942
0.918797,0.74945,12.008446
0.928677,0.7596579999999999,11.129950000000001
0.938556,0.7698649999999999,10.317953999999999
0.948436,0.780073,9.589957
0.9583149999999999,0.79028,8.949459
0.9681949999999999,0.800488,8.399962
0.978074,0.8106949999999999,7.934464
0.987954,0.8209029999999999,7.545966
0.997833,0.8311109999999999,7.230967
1.0077129999999999,0.841318,6.978967999999999
1.017593,0.851526,6.789968999999999
1.027472,0.861733,6.6534699999999996
1.037352,0.871941,6.56597
1.047231,0.8821479999999999,6.53097
1.057111,0.8923559999999999,6.53797
1.066991,0.9025639999999999,6.59397
1.07687,0.8923559999999999,5.032977
1.0867499999999999,0.8821479999999999,3.930482
1.0966289999999999,0.871941,3.121986
1.106509,0.861733,2.516488
1.1163889999999999,0.851526,2.05099
1.126268,0.841318,1.6904919999999999
1.136148,0.8311109999999999,1.410493
1.146027,0.8209029999999999,1.1829939999999999
1.155907,0.8106949999999999,1.0009949999999999
1.165786,0.800488,0.8504959999999999
1.1756659999999999,0.79028,0.731496
1.185546,0.780073,0.633497
1.195425,0.7698649999999999,0.545997
1.2053049999999998,0.7596579999999999,0.482997
1.215184,0.74945,0.423498
1.225064,0.739242,0.370998
1.234944,0.729035,0.328998
1.244823,0.718827,0.29399800000000004
1.254703,0.7086199999999999,0.26249799999999995
1.2645819999999999,0.6984119999999999,0.23449799999999998
1.274462,0.688205,0.209999
1.2843419999999999,0.677997,0.192499
1.2942209999999998,0.667789,0.17149899999999998
1.304101,0.657582,0.153999
1.31398,0.647374,0.13299899999999998
1.32386,0.6371669999999999,0.101499
1.333739,0.6269589999999999,0.09449958400000001
1.343619,0.616752,0.104999
1.353499,0.606544,0.069999688
1.363378,0.596336,0.05249976800000001
1.3732579999999999,0.586129,0.08049964
1.3831369999999998,0.575921,0.04199981600000001
1.393017,0.5657139999999999,0.03149986
1.4028969999999998,0.5555059999999999,0.04199981600000001
1.412776,0.545299,0.017499922
1.422656,0.535091,0.010499954000000002
1.432535,0.524883,0.006999969000000001
1.442415,0.514676,0.020999908000000005
1.452295,0.504468,0.0
1.4621739999999999,0.49426099999999995,-0.006999969000000001
1.472054,0.48405299999999996,-0.010499954000000002
1.481933,0.473846,-0.020999908000000005
1.4918129999999998,0.463638,-0.03149986
1.501692,0.45343,-0.034999844
1.511572,0.443223,-0.04199981600000001
1.521452,0.433015,-0.04549980000000001
1.531331,0.42280799999999996,-0.05249976800000001
